pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
SSSS	CM043863.1	10430001	10440000	NA	0	NA	NA	NA
BBBB	CM043863.1	10440001	10450000	NA	0	NA	NA	NA
BBSS	CM043863.1	10440001	10450000	NA	0	NA	NA	NA
SSSS	CM043863.1	10440001	10450000	NA	0	NA	NA	NA
BBSS	CM043863.1	10450001	10460000	NA	0	NA	NA	NA
SSSS	CM043863.1	10450001	10460000	NA	0	NA	NA	NA
BBBB	CM043863.1	10450001	10460000	NA	0	NA	NA	NA
BBSS	CM043863.1	10460001	10470000	NA	0	NA	NA	NA
SSSS	CM043863.1	10460001	10470000	NA	0	NA	NA	NA
BBBB	CM043863.1	10460001	10470000	NA	0	NA	NA	NA
BBBB	CM043863.1	10470001	10480000	NA	0	NA	NA	NA
BBSS	CM043863.1	10470001	10480000	NA	0	NA	NA	NA
SSSS	CM043863.1	10470001	10480000	NA	0	NA	NA	NA
BBBB	CM043863.1	10480001	10490000	NA	0	NA	NA	NA
BBSS	CM043863.1	10480001	10490000	NA	0	NA	NA	NA
SSSS	CM043863.1	10480001	10490000	NA	0	NA	NA	NA
BBSS	CM043863.1	10490001	10500000	NA	0	NA	NA	NA
BBBB	CM043863.1	10490001	10500000	NA	0	NA	NA	NA
SSSS	CM043863.1	10490001	10500000	NA	0	NA	NA	NA
BBBB	CM043863.1	10500001	10510000	NA	0	NA	NA	NA
BBSS	CM043863.1	10500001	10510000	NA	0	NA	NA	NA
SSSS	CM043863.1	10500001	10510000	NA	0	NA	NA	NA
BBSS	CM043863.1	10510001	10520000	NA	0	NA	NA	NA
SSSS	CM043863.1	10510001	10520000	NA	0	NA	NA	NA
BBBB	CM043863.1	10510001	10520000	NA	0	NA	NA	NA
SSSS	CM043863.1	10520001	10530000	NA	0	NA	NA	NA
BBBB	CM043863.1	10520001	10530000	NA	0	NA	NA	NA
BBSS	CM043863.1	10520001	10530000	NA	0	NA	NA	NA
BBBB	CM043863.1	10530001	10540000	NA	0	NA	NA	NA
BBSS	CM043863.1	10530001	10540000	NA	0	NA	NA	NA
SSSS	CM043863.1	10530001	10540000	NA	0	NA	NA	NA
BBBB	CM043863.1	10540001	10550000	NA	0	NA	NA	NA
BBSS	CM043863.1	10540001	10550000	NA	0	NA	NA	NA
SSSS	CM043863.1	10540001	10550000	NA	0	NA	NA	NA
BBBB	CM043863.1	10550001	10560000	NA	0	NA	NA	NA
BBSS	CM043863.1	10550001	10560000	NA	0	NA	NA	NA
SSSS	CM043863.1	10550001	10560000	NA	0	NA	NA	NA
SSSS	CM043863.1	10560001	10570000	NA	0	NA	NA	NA
BBSS	CM043863.1	10560001	10570000	NA	0	NA	NA	NA
BBBB	CM043863.1	10560001	10570000	NA	0	NA	NA	NA
BBBB	CM043863.1	10570001	10580000	NA	0	NA	NA	NA
BBSS	CM043863.1	10570001	10580000	NA	0	NA	NA	NA
SSSS	CM043863.1	10570001	10580000	NA	0	NA	NA	NA
BBBB	CM043863.1	10580001	10590000	NA	0	NA	NA	NA
BBSS	CM043863.1	10580001	10590000	NA	0	NA	NA	NA
SSSS	CM043863.1	10580001	10590000	NA	0	NA	NA	NA
BBBB	CM043863.1	10590001	10600000	NA	0	NA	NA	NA
BBSS	CM043863.1	10590001	10600000	NA	0	NA	NA	NA
SSSS	CM043863.1	10590001	10600000	NA	0	NA	NA	NA
BBSS	CM043863.1	10600001	10610000	NA	0	NA	NA	NA
SSSS	CM043863.1	10600001	10610000	NA	0	NA	NA	NA
BBBB	CM043863.1	10600001	10610000	NA	0	NA	NA	NA
BBBB	CM043863.1	10610001	10620000	NA	0	NA	NA	NA
BBSS	CM043863.1	10610001	10620000	NA	0	NA	NA	NA
SSSS	CM043863.1	10610001	10620000	NA	0	NA	NA	NA
BBBB	CM043863.1	10620001	10630000	NA	0	NA	NA	NA
BBSS	CM043863.1	10620001	10630000	NA	0	NA	NA	NA
SSSS	CM043863.1	10620001	10630000	NA	0	NA	NA	NA
BBSS	CM043863.1	10630001	10640000	NA	0	NA	NA	NA
BBBB	CM043863.1	10630001	10640000	NA	0	NA	NA	NA
SSSS	CM043863.1	10630001	10640000	NA	0	NA	NA	NA
BBSS	CM043863.1	10640001	10650000	NA	0	NA	NA	NA
SSSS	CM043863.1	10640001	10650000	NA	0	NA	NA	NA
BBBB	CM043863.1	10640001	10650000	NA	0	NA	NA	NA
SSSS	CM043863.1	10650001	10660000	NA	0	NA	NA	NA
BBBB	CM043863.1	10650001	10660000	NA	0	NA	NA	NA
BBSS	CM043863.1	10650001	10660000	NA	0	NA	NA	NA
SSSS	CM043863.1	10660001	10670000	NA	0	NA	NA	NA
BBSS	CM043863.1	10660001	10670000	NA	0	NA	NA	NA
BBBB	CM043863.1	10660001	10670000	NA	0	NA	NA	NA
BBBB	CM043863.1	10670001	10680000	NA	0	NA	NA	NA
BBSS	CM043863.1	10670001	10680000	NA	0	NA	NA	NA
SSSS	CM043863.1	10670001	10680000	NA	0	NA	NA	NA
BBBB	CM043863.1	10680001	10690000	NA	0	NA	NA	NA
BBSS	CM043863.1	10680001	10690000	NA	0	NA	NA	NA
SSSS	CM043863.1	10680001	10690000	NA	0	NA	NA	NA
SSSS	CM043863.1	10690001	10700000	NA	0	NA	NA	NA
BBBB	CM043863.1	10690001	10700000	NA	0	NA	NA	NA
BBSS	CM043863.1	10690001	10700000	NA	0	NA	NA	NA
BBBB	CM043863.1	10700001	10710000	NA	0	NA	NA	NA
BBSS	CM043863.1	10700001	10710000	NA	0	NA	NA	NA
SSSS	CM043863.1	10700001	10710000	NA	0	NA	NA	NA
BBBB	CM043863.1	10710001	10720000	NA	0	NA	NA	NA
BBSS	CM043863.1	10710001	10720000	NA	0	NA	NA	NA
SSSS	CM043863.1	10710001	10720000	NA	0	NA	NA	NA
BBBB	CM043863.1	10720001	10730000	NA	0	NA	NA	NA
BBSS	CM043863.1	10720001	10730000	NA	0	NA	NA	NA
SSSS	CM043863.1	10720001	10730000	NA	0	NA	NA	NA
BBBB	CM043863.1	10730001	10740000	0.0	5	0	225	0
BBSS	CM043863.1	10730001	10740000	0.0	5	0	140	190
SSSS	CM043863.1	10730001	10740000	0.0	5	0	765	0
SSSS	CM043863.1	10740001	10750000	NA	0	NA	NA	NA
BBSS	CM043863.1	10740001	10750000	NA	0	NA	NA	NA
BBBB	CM043863.1	10740001	10750000	NA	0	NA	NA	NA
BBBB	CM043863.1	10750001	10760000	NA	0	NA	NA	NA
BBSS	CM043863.1	10750001	10760000	NA	0	NA	NA	NA
SSSS	CM043863.1	10750001	10760000	NA	0	NA	NA	NA
BBBB	CM043863.1	10760001	10770000	NA	0	NA	NA	NA
BBSS	CM043863.1	10760001	10770000	NA	0	NA	NA	NA
SSSS	CM043863.1	10760001	10770000	NA	0	NA	NA	NA
BBBB	CM043863.1	10770001	10780000	NA	0	NA	NA	NA
BBSS	CM043863.1	10770001	10780000	NA	0	NA	NA	NA
SSSS	CM043863.1	10770001	10780000	NA	0	NA	NA	NA
BBBB	CM043863.1	10780001	10790000	NA	0	NA	NA	NA
BBSS	CM043863.1	10780001	10790000	NA	0	NA	NA	NA
SSSS	CM043863.1	10780001	10790000	NA	0	NA	NA	NA
BBSS	CM043863.1	10790001	10800000	NA	0	NA	NA	NA
SSSS	CM043863.1	10790001	10800000	NA	0	NA	NA	NA
BBBB	CM043863.1	10790001	10800000	NA	0	NA	NA	NA
SSSS	CM043863.1	10800001	10810000	NA	0	NA	NA	NA
BBSS	CM043863.1	10800001	10810000	NA	0	NA	NA	NA
BBBB	CM043863.1	10800001	10810000	NA	0	NA	NA	NA
SSSS	CM043863.1	10810001	10820000	NA	0	NA	NA	NA
BBSS	CM043863.1	10810001	10820000	NA	0	NA	NA	NA
BBBB	CM043863.1	10810001	10820000	NA	0	NA	NA	NA
SSSS	CM043863.1	10820001	10830000	NA	0	NA	NA	NA
BBSS	CM043863.1	10820001	10830000	NA	0	NA	NA	NA
BBBB	CM043863.1	10820001	10830000	NA	0	NA	NA	NA
SSSS	CM043863.1	10830001	10840000	NA	0	NA	NA	NA
BBSS	CM043863.1	10830001	10840000	NA	0	NA	NA	NA
BBBB	CM043863.1	10830001	10840000	NA	0	NA	NA	NA
SSSS	CM043863.1	10840001	10850000	NA	0	NA	NA	NA
BBSS	CM043863.1	10840001	10850000	NA	0	NA	NA	NA
BBBB	CM043863.1	10840001	10850000	NA	0	NA	NA	NA
BBBB	CM043863.1	10850001	10860000	NA	0	NA	NA	NA
SSSS	CM043863.1	10850001	10860000	NA	0	NA	NA	NA
BBSS	CM043863.1	10850001	10860000	NA	0	NA	NA	NA
BBBB	CM043863.1	10860001	10870000	NA	0	NA	NA	NA
SSSS	CM043863.1	10860001	10870000	NA	0	NA	NA	NA
BBSS	CM043863.1	10860001	10870000	NA	0	NA	NA	NA
SSSS	CM043863.1	10870001	10880000	NA	0	NA	NA	NA
BBSS	CM043863.1	10870001	10880000	NA	0	NA	NA	NA
BBBB	CM043863.1	10870001	10880000	NA	0	NA	NA	NA
SSSS	CM043863.1	10880001	10890000	NA	0	NA	NA	NA
BBSS	CM043863.1	10880001	10890000	NA	0	NA	NA	NA
BBBB	CM043863.1	10880001	10890000	NA	0	NA	NA	NA
SSSS	CM043863.1	10890001	10900000	NA	0	NA	NA	NA
BBSS	CM043863.1	10890001	10900000	NA	0	NA	NA	NA
BBBB	CM043863.1	10890001	10900000	NA	0	NA	NA	NA
SSSS	CM043863.1	10900001	10910000	NA	0	NA	NA	NA
BBBB	CM043863.1	10900001	10910000	NA	0	NA	NA	NA
BBSS	CM043863.1	10900001	10910000	NA	0	NA	NA	NA
BBBB	CM043863.1	10910001	10920000	NA	0	NA	NA	NA
BBSS	CM043863.1	10910001	10920000	NA	0	NA	NA	NA
SSSS	CM043863.1	10910001	10920000	NA	0	NA	NA	NA
BBSS	CM043863.1	10920001	10930000	NA	0	NA	NA	NA
SSSS	CM043863.1	10920001	10930000	NA	0	NA	NA	NA
BBBB	CM043863.1	10920001	10930000	NA	0	NA	NA	NA
SSSS	CM043863.1	10930001	10940000	NA	0	NA	NA	NA
BBSS	CM043863.1	10930001	10940000	NA	0	NA	NA	NA
BBBB	CM043863.1	10930001	10940000	NA	0	NA	NA	NA
BBSS	CM043863.1	10940001	10950000	NA	0	NA	NA	NA
SSSS	CM043863.1	10940001	10950000	NA	0	NA	NA	NA
BBBB	CM043863.1	10940001	10950000	NA	0	NA	NA	NA
BBBB	CM043863.1	10950001	10960000	NA	0	NA	NA	NA
BBSS	CM043863.1	10950001	10960000	NA	0	NA	NA	NA
SSSS	CM043863.1	10950001	10960000	NA	0	NA	NA	NA
BBBB	CM043863.1	10960001	10970000	NA	0	NA	NA	NA
SSSS	CM043863.1	10960001	10970000	NA	0	NA	NA	NA
BBSS	CM043863.1	10960001	10970000	NA	0	NA	NA	NA
SSSS	CM043863.1	10970001	10980000	NA	0	NA	NA	NA
BBSS	CM043863.1	10970001	10980000	NA	0	NA	NA	NA
BBBB	CM043863.1	10970001	10980000	NA	0	NA	NA	NA
SSSS	CM043863.1	10980001	10990000	NA	0	NA	NA	NA
BBSS	CM043863.1	10980001	10990000	NA	0	NA	NA	NA
BBBB	CM043863.1	10980001	10990000	NA	0	NA	NA	NA
BBSS	CM043863.1	10990001	11000000	NA	0	NA	NA	NA
BBBB	CM043863.1	10990001	11000000	NA	0	NA	NA	NA
SSSS	CM043863.1	10990001	11000000	NA	0	NA	NA	NA
BBSS	CM043863.1	11000001	11010000	NA	0	NA	NA	NA
SSSS	CM043863.1	11000001	11010000	NA	0	NA	NA	NA
BBBB	CM043863.1	11000001	11010000	NA	0	NA	NA	NA
BBBB	CM043863.1	11010001	11020000	NA	0	NA	NA	NA
BBSS	CM043863.1	11010001	11020000	NA	0	NA	NA	NA
SSSS	CM043863.1	11010001	11020000	NA	0	NA	NA	NA
BBBB	CM043863.1	11020001	11030000	NA	0	NA	NA	NA
BBSS	CM043863.1	11020001	11030000	NA	0	NA	NA	NA
SSSS	CM043863.1	11020001	11030000	NA	0	NA	NA	NA
SSSS	CM043863.1	11030001	11040000	NA	0	NA	NA	NA
BBBB	CM043863.1	11030001	11040000	NA	0	NA	NA	NA
BBSS	CM043863.1	11030001	11040000	NA	0	NA	NA	NA
BBSS	CM043863.1	11040001	11050000	NA	0	NA	NA	NA
SSSS	CM043863.1	11040001	11050000	NA	0	NA	NA	NA
BBBB	CM043863.1	11040001	11050000	NA	0	NA	NA	NA
BBBB	CM043863.1	11050001	11060000	NA	0	NA	NA	NA
BBSS	CM043863.1	11050001	11060000	NA	0	NA	NA	NA
SSSS	CM043863.1	11050001	11060000	NA	0	NA	NA	NA
BBBB	CM043863.1	11060001	11070000	NA	0	NA	NA	NA
BBSS	CM043863.1	11060001	11070000	NA	0	NA	NA	NA
SSSS	CM043863.1	11060001	11070000	NA	0	NA	NA	NA
BBSS	CM043863.1	11070001	11080000	NA	0	NA	NA	NA
BBBB	CM043863.1	11070001	11080000	NA	0	NA	NA	NA
SSSS	CM043863.1	11070001	11080000	NA	0	NA	NA	NA
SSSS	CM043863.1	11080001	11090000	NA	0	NA	NA	NA
BBSS	CM043863.1	11080001	11090000	NA	0	NA	NA	NA
BBBB	CM043863.1	11080001	11090000	NA	0	NA	NA	NA
SSSS	CM043863.1	11090001	11100000	NA	0	NA	NA	NA
BBBB	CM043863.1	11090001	11100000	NA	0	NA	NA	NA
BBSS	CM043863.1	11090001	11100000	NA	0	NA	NA	NA
SSSS	CM043863.1	11100001	11110000	NA	0	NA	NA	NA
BBSS	CM043863.1	11100001	11110000	NA	0	NA	NA	NA
BBBB	CM043863.1	11100001	11110000	NA	0	NA	NA	NA
SSSS	CM043863.1	11110001	11120000	NA	0	NA	NA	NA
BBSS	CM043863.1	11110001	11120000	NA	0	NA	NA	NA
BBBB	CM043863.1	11110001	11120000	NA	0	NA	NA	NA
BBSS	CM043863.1	11120001	11130000	NA	0	NA	NA	NA
BBBB	CM043863.1	11120001	11130000	NA	0	NA	NA	NA
SSSS	CM043863.1	11120001	11130000	NA	0	NA	NA	NA
BBBB	CM043863.1	11130001	11140000	NA	0	NA	NA	NA
BBSS	CM043863.1	11130001	11140000	NA	0	NA	NA	NA
SSSS	CM043863.1	11130001	11140000	NA	0	NA	NA	NA
BBBB	CM043863.1	11140001	11150000	NA	0	NA	NA	NA
SSSS	CM043863.1	11140001	11150000	NA	0	NA	NA	NA
BBSS	CM043863.1	11140001	11150000	NA	0	NA	NA	NA
BBSS	CM043863.1	11150001	11160000	NA	0	NA	NA	NA
SSSS	CM043863.1	11150001	11160000	NA	0	NA	NA	NA
BBBB	CM043863.1	11150001	11160000	NA	0	NA	NA	NA
SSSS	CM043863.1	11160001	11170000	NA	0	NA	NA	NA
BBSS	CM043863.1	11160001	11170000	NA	0	NA	NA	NA
BBBB	CM043863.1	11160001	11170000	NA	0	NA	NA	NA
SSSS	CM043863.1	11170001	11180000	NA	0	NA	NA	NA
BBSS	CM043863.1	11170001	11180000	NA	0	NA	NA	NA
BBBB	CM043863.1	11170001	11180000	NA	0	NA	NA	NA
BBBB	CM043863.1	11180001	11190000	NA	0	NA	NA	NA
BBSS	CM043863.1	11180001	11190000	NA	0	NA	NA	NA
SSSS	CM043863.1	11180001	11190000	NA	0	NA	NA	NA
SSSS	CM043863.1	11190001	11200000	NA	0	NA	NA	NA
BBBB	CM043863.1	11190001	11200000	NA	0	NA	NA	NA
BBSS	CM043863.1	11190001	11200000	NA	0	NA	NA	NA
BBBB	CM043863.1	11200001	11210000	NA	0	NA	NA	NA
BBSS	CM043863.1	11200001	11210000	NA	0	NA	NA	NA
SSSS	CM043863.1	11200001	11210000	NA	0	NA	NA	NA
BBBB	CM043863.1	11210001	11220000	NA	0	NA	NA	NA
BBSS	CM043863.1	11210001	11220000	NA	0	NA	NA	NA
SSSS	CM043863.1	11210001	11220000	NA	0	NA	NA	NA
BBBB	CM043863.1	11220001	11230000	NA	0	NA	NA	NA
BBSS	CM043863.1	11220001	11230000	NA	0	NA	NA	NA
SSSS	CM043863.1	11220001	11230000	NA	0	NA	NA	NA
BBBB	CM043863.1	11230001	11240000	NA	0	NA	NA	NA
BBSS	CM043863.1	11230001	11240000	NA	0	NA	NA	NA
SSSS	CM043863.1	11230001	11240000	NA	0	NA	NA	NA
BBBB	CM043863.1	11240001	11250000	NA	0	NA	NA	NA
BBSS	CM043863.1	11240001	11250000	NA	0	NA	NA	NA
SSSS	CM043863.1	11240001	11250000	NA	0	NA	NA	NA
BBBB	CM043863.1	11250001	11260000	NA	0	NA	NA	NA
BBSS	CM043863.1	11250001	11260000	NA	0	NA	NA	NA
SSSS	CM043863.1	11250001	11260000	NA	0	NA	NA	NA
BBBB	CM043863.1	11260001	11270000	NA	0	NA	NA	NA
BBSS	CM043863.1	11260001	11270000	NA	0	NA	NA	NA
SSSS	CM043863.1	11260001	11270000	NA	0	NA	NA	NA
BBSS	CM043863.1	11270001	11280000	NA	0	NA	NA	NA
BBBB	CM043863.1	11270001	11280000	NA	0	NA	NA	NA
SSSS	CM043863.1	11270001	11280000	NA	0	NA	NA	NA
BBBB	CM043863.1	11280001	11290000	NA	0	NA	NA	NA
SSSS	CM043863.1	11280001	11290000	NA	0	NA	NA	NA
BBSS	CM043863.1	11280001	11290000	NA	0	NA	NA	NA
BBBB	CM043863.1	11290001	11300000	NA	0	NA	NA	NA
BBSS	CM043863.1	11290001	11300000	NA	0	NA	NA	NA
SSSS	CM043863.1	11290001	11300000	NA	0	NA	NA	NA
BBSS	CM043863.1	11300001	11310000	NA	0	NA	NA	NA
BBBB	CM043863.1	11300001	11310000	NA	0	NA	NA	NA
SSSS	CM043863.1	11300001	11310000	NA	0	NA	NA	NA
SSSS	CM043863.1	11310001	11320000	NA	0	NA	NA	NA
BBSS	CM043863.1	11310001	11320000	NA	0	NA	NA	NA
BBBB	CM043863.1	11310001	11320000	NA	0	NA	NA	NA
BBSS	CM043863.1	11320001	11330000	NA	0	NA	NA	NA
BBBB	CM043863.1	11320001	11330000	NA	0	NA	NA	NA
SSSS	CM043863.1	11320001	11330000	NA	0	NA	NA	NA
BBSS	CM043863.1	11330001	11340000	NA	0	NA	NA	NA
BBBB	CM043863.1	11330001	11340000	NA	0	NA	NA	NA
SSSS	CM043863.1	11330001	11340000	NA	0	NA	NA	NA
BBBB	CM043863.1	11340001	11350000	NA	0	NA	NA	NA
BBSS	CM043863.1	11340001	11350000	NA	0	NA	NA	NA
SSSS	CM043863.1	11340001	11350000	NA	0	NA	NA	NA
BBBB	CM043863.1	11350001	11360000	NA	0	NA	NA	NA
BBSS	CM043863.1	11350001	11360000	NA	0	NA	NA	NA
SSSS	CM043863.1	11350001	11360000	NA	0	NA	NA	NA
BBBB	CM043863.1	11360001	11370000	NA	0	NA	NA	NA
SSSS	CM043863.1	11360001	11370000	NA	0	NA	NA	NA
BBSS	CM043863.1	11360001	11370000	NA	0	NA	NA	NA
BBSS	CM043863.1	11370001	11380000	NA	0	NA	NA	NA
SSSS	CM043863.1	11370001	11380000	NA	0	NA	NA	NA
BBBB	CM043863.1	11370001	11380000	NA	0	NA	NA	NA
BBBB	CM043863.1	11380001	11390000	NA	0	NA	NA	NA
BBSS	CM043863.1	11380001	11390000	NA	0	NA	NA	NA
SSSS	CM043863.1	11380001	11390000	NA	0	NA	NA	NA
BBBB	CM043863.1	11390001	11400000	NA	0	NA	NA	NA
BBSS	CM043863.1	11390001	11400000	NA	0	NA	NA	NA
SSSS	CM043863.1	11390001	11400000	NA	0	NA	NA	NA
SSSS	CM043863.1	11400001	11410000	NA	0	NA	NA	NA
BBSS	CM043863.1	11400001	11410000	NA	0	NA	NA	NA
BBBB	CM043863.1	11400001	11410000	NA	0	NA	NA	NA
BBBB	CM043863.1	11410001	11420000	NA	0	NA	NA	NA
BBSS	CM043863.1	11410001	11420000	NA	0	NA	NA	NA
SSSS	CM043863.1	11410001	11420000	NA	0	NA	NA	NA
BBBB	CM043863.1	11420001	11430000	NA	0	NA	NA	NA
BBSS	CM043863.1	11420001	11430000	NA	0	NA	NA	NA
SSSS	CM043863.1	11420001	11430000	NA	0	NA	NA	NA
BBSS	CM043863.1	11430001	11440000	NA	0	NA	NA	NA
SSSS	CM043863.1	11430001	11440000	NA	0	NA	NA	NA
BBBB	CM043863.1	11430001	11440000	NA	0	NA	NA	NA
BBBB	CM043863.1	11440001	11450000	NA	0	NA	NA	NA
BBSS	CM043863.1	11440001	11450000	NA	0	NA	NA	NA
SSSS	CM043863.1	11440001	11450000	NA	0	NA	NA	NA
BBBB	CM043863.1	11450001	11460000	NA	0	NA	NA	NA
BBSS	CM043863.1	11450001	11460000	NA	0	NA	NA	NA
SSSS	CM043863.1	11450001	11460000	NA	0	NA	NA	NA
SSSS	CM043863.1	11460001	11470000	NA	0	NA	NA	NA
BBBB	CM043863.1	11460001	11470000	NA	0	NA	NA	NA
BBSS	CM043863.1	11460001	11470000	NA	0	NA	NA	NA
SSSS	CM043863.1	11470001	11480000	NA	0	NA	NA	NA
BBSS	CM043863.1	11470001	11480000	NA	0	NA	NA	NA
BBBB	CM043863.1	11470001	11480000	NA	0	NA	NA	NA
BBBB	CM043863.1	11480001	11490000	NA	0	NA	NA	NA
BBSS	CM043863.1	11480001	11490000	NA	0	NA	NA	NA
SSSS	CM043863.1	11480001	11490000	NA	0	NA	NA	NA
BBBB	CM043863.1	11490001	11500000	NA	0	NA	NA	NA
BBSS	CM043863.1	11490001	11500000	NA	0	NA	NA	NA
SSSS	CM043863.1	11490001	11500000	NA	0	NA	NA	NA
BBSS	CM043863.1	11500001	11510000	NA	0	NA	NA	NA
SSSS	CM043863.1	11500001	11510000	NA	0	NA	NA	NA
BBBB	CM043863.1	11500001	11510000	NA	0	NA	NA	NA
BBBB	CM043863.1	11510001	11520000	NA	0	NA	NA	NA
BBSS	CM043863.1	11510001	11520000	NA	0	NA	NA	NA
SSSS	CM043863.1	11510001	11520000	NA	0	NA	NA	NA
BBBB	CM043863.1	11520001	11530000	NA	0	NA	NA	NA
BBSS	CM043863.1	11520001	11530000	NA	0	NA	NA	NA
SSSS	CM043863.1	11520001	11530000	NA	0	NA	NA	NA
BBBB	CM043863.1	11530001	11540000	NA	0	NA	NA	NA
BBSS	CM043863.1	11530001	11540000	NA	0	NA	NA	NA
SSSS	CM043863.1	11530001	11540000	NA	0	NA	NA	NA
SSSS	CM043863.1	11540001	11550000	NA	0	NA	NA	NA
BBSS	CM043863.1	11540001	11550000	NA	0	NA	NA	NA
BBBB	CM043863.1	11540001	11550000	NA	0	NA	NA	NA
BBBB	CM043863.1	11550001	11560000	NA	0	NA	NA	NA
BBSS	CM043863.1	11550001	11560000	NA	0	NA	NA	NA
SSSS	CM043863.1	11550001	11560000	NA	0	NA	NA	NA
BBBB	CM043863.1	11560001	11570000	NA	0	NA	NA	NA
BBSS	CM043863.1	11560001	11570000	NA	0	NA	NA	NA
SSSS	CM043863.1	11560001	11570000	NA	0	NA	NA	NA
SSSS	CM043863.1	11570001	11580000	NA	0	NA	NA	NA
BBSS	CM043863.1	11570001	11580000	NA	0	NA	NA	NA
BBBB	CM043863.1	11570001	11580000	NA	0	NA	NA	NA
BBBB	CM043863.1	11580001	11590000	NA	0	NA	NA	NA
BBSS	CM043863.1	11580001	11590000	NA	0	NA	NA	NA
SSSS	CM043863.1	11580001	11590000	NA	0	NA	NA	NA
BBBB	CM043863.1	11590001	11600000	NA	0	NA	NA	NA
BBSS	CM043863.1	11590001	11600000	NA	0	NA	NA	NA
SSSS	CM043863.1	11590001	11600000	NA	0	NA	NA	NA
SSSS	CM043863.1	11600001	11610000	NA	0	NA	NA	NA
BBSS	CM043863.1	11600001	11610000	NA	0	NA	NA	NA
BBBB	CM043863.1	11600001	11610000	NA	0	NA	NA	NA
BBBB	CM043863.1	11610001	11620000	NA	0	NA	NA	NA
BBSS	CM043863.1	11610001	11620000	NA	0	NA	NA	NA
SSSS	CM043863.1	11610001	11620000	NA	0	NA	NA	NA
BBBB	CM043863.1	11620001	11630000	NA	0	NA	NA	NA
BBSS	CM043863.1	11620001	11630000	NA	0	NA	NA	NA
SSSS	CM043863.1	11620001	11630000	NA	0	NA	NA	NA
SSSS	CM043863.1	11630001	11640000	NA	0	NA	NA	NA
BBSS	CM043863.1	11630001	11640000	NA	0	NA	NA	NA
BBBB	CM043863.1	11630001	11640000	NA	0	NA	NA	NA
BBBB	CM043863.1	11640001	11650000	NA	0	NA	NA	NA
BBSS	CM043863.1	11640001	11650000	NA	0	NA	NA	NA
SSSS	CM043863.1	11640001	11650000	NA	0	NA	NA	NA
BBBB	CM043863.1	11650001	11660000	NA	0	NA	NA	NA
BBSS	CM043863.1	11650001	11660000	NA	0	NA	NA	NA
SSSS	CM043863.1	11650001	11660000	NA	0	NA	NA	NA
BBSS	CM043863.1	11660001	11670000	NA	0	NA	NA	NA
SSSS	CM043863.1	11660001	11670000	NA	0	NA	NA	NA
BBBB	CM043863.1	11660001	11670000	NA	0	NA	NA	NA
BBSS	CM043863.1	11670001	11680000	NA	0	NA	NA	NA
SSSS	CM043863.1	11670001	11680000	NA	0	NA	NA	NA
BBBB	CM043863.1	11670001	11680000	NA	0	NA	NA	NA
SSSS	CM043863.1	11680001	11690000	NA	0	NA	NA	NA
BBSS	CM043863.1	11680001	11690000	NA	0	NA	NA	NA
BBBB	CM043863.1	11680001	11690000	NA	0	NA	NA	NA
BBBB	CM043863.1	11690001	11700000	NA	0	NA	NA	NA
BBSS	CM043863.1	11690001	11700000	NA	0	NA	NA	NA
SSSS	CM043863.1	11690001	11700000	NA	0	NA	NA	NA
BBSS	CM043863.1	11700001	11710000	NA	0	NA	NA	NA
SSSS	CM043863.1	11700001	11710000	NA	0	NA	NA	NA
BBBB	CM043863.1	11700001	11710000	NA	0	NA	NA	NA
BBBB	CM043863.1	11710001	11720000	NA	0	NA	NA	NA
BBSS	CM043863.1	11710001	11720000	NA	0	NA	NA	NA
SSSS	CM043863.1	11710001	11720000	NA	0	NA	NA	NA
SSSS	CM043863.1	11720001	11730000	NA	0	NA	NA	NA
BBSS	CM043863.1	11720001	11730000	NA	0	NA	NA	NA
BBBB	CM043863.1	11720001	11730000	NA	0	NA	NA	NA
BBBB	CM043863.1	11730001	11740000	NA	0	NA	NA	NA
BBSS	CM043863.1	11730001	11740000	NA	0	NA	NA	NA
SSSS	CM043863.1	11730001	11740000	NA	0	NA	NA	NA
BBBB	CM043863.1	11740001	11750000	NA	0	NA	NA	NA
BBSS	CM043863.1	11740001	11750000	NA	0	NA	NA	NA
SSSS	CM043863.1	11740001	11750000	NA	0	NA	NA	NA
BBBB	CM043863.1	11750001	11760000	NA	0	NA	NA	NA
BBSS	CM043863.1	11750001	11760000	NA	0	NA	NA	NA
SSSS	CM043863.1	11750001	11760000	NA	0	NA	NA	NA
BBBB	CM043863.1	11760001	11770000	NA	0	NA	NA	NA
BBSS	CM043863.1	11760001	11770000	NA	0	NA	NA	NA
SSSS	CM043863.1	11760001	11770000	NA	0	NA	NA	NA
SSSS	CM043863.1	11770001	11780000	NA	0	NA	NA	NA
BBSS	CM043863.1	11770001	11780000	NA	0	NA	NA	NA
BBBB	CM043863.1	11770001	11780000	NA	0	NA	NA	NA
BBBB	CM043863.1	11780001	11790000	NA	0	NA	NA	NA
BBSS	CM043863.1	11780001	11790000	NA	0	NA	NA	NA
SSSS	CM043863.1	11780001	11790000	NA	0	NA	NA	NA
BBBB	CM043863.1	11790001	11800000	NA	0	NA	NA	NA
BBSS	CM043863.1	11790001	11800000	NA	0	NA	NA	NA
SSSS	CM043863.1	11790001	11800000	NA	0	NA	NA	NA
BBBB	CM043863.1	11800001	11810000	NA	0	NA	NA	NA
