pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
PPLL	chr19	52050001	52060000	NA	0	NA	NA	NA
CCPP	chr19	52050001	52060000	NA	0	NA	NA	NA
CCPP	chr19	52060001	52070000	NA	0	NA	NA	NA
PPLL	chr19	52060001	52070000	NA	0	NA	NA	NA
WWLL	chr19	52060001	52070000	NA	0	NA	NA	NA
CCPP	chr19	52070001	52080000	NA	0	NA	NA	NA
PPLL	chr19	52070001	52080000	NA	0	NA	NA	NA
WWLL	chr19	52070001	52080000	NA	0	NA	NA	NA
CCPP	chr19	52080001	52090000	NA	0	NA	NA	NA
PPLL	chr19	52080001	52090000	NA	0	NA	NA	NA
WWLL	chr19	52080001	52090000	NA	0	NA	NA	NA
PPLL	chr19	52090001	52100000	NA	0	NA	NA	NA
WWLL	chr19	52090001	52100000	NA	0	NA	NA	NA
CCPP	chr19	52090001	52100000	NA	0	NA	NA	NA
PPLL	chr19	52100001	52110000	NA	0	NA	NA	NA
WWLL	chr19	52100001	52110000	NA	0	NA	NA	NA
CCPP	chr19	52100001	52110000	NA	0	NA	NA	NA
WWLL	chr19	52110001	52120000	NA	0	NA	NA	NA
PPLL	chr19	52110001	52120000	NA	0	NA	NA	NA
CCPP	chr19	52110001	52120000	NA	0	NA	NA	NA
CCPP	chr19	52120001	52130000	NA	0	NA	NA	NA
PPLL	chr19	52120001	52130000	NA	0	NA	NA	NA
WWLL	chr19	52120001	52130000	NA	0	NA	NA	NA
CCPP	chr19	52130001	52140000	NA	0	NA	NA	NA
PPLL	chr19	52130001	52140000	NA	0	NA	NA	NA
WWLL	chr19	52130001	52140000	NA	0	NA	NA	NA
CCPP	chr19	52140001	52150000	NA	0	NA	NA	NA
PPLL	chr19	52140001	52150000	NA	0	NA	NA	NA
WWLL	chr19	52140001	52150000	NA	0	NA	NA	NA
CCPP	chr19	52150001	52160000	NA	0	NA	NA	NA
PPLL	chr19	52150001	52160000	NA	0	NA	NA	NA
WWLL	chr19	52150001	52160000	NA	0	NA	NA	NA
WWLL	chr19	52160001	52170000	NA	0	NA	NA	NA
CCPP	chr19	52160001	52170000	NA	0	NA	NA	NA
PPLL	chr19	52160001	52170000	NA	0	NA	NA	NA
CCPP	chr19	52170001	52180000	NA	0	NA	NA	NA
PPLL	chr19	52170001	52180000	NA	0	NA	NA	NA
WWLL	chr19	52170001	52180000	NA	0	NA	NA	NA
CCPP	chr19	52180001	52190000	NA	0	NA	NA	NA
PPLL	chr19	52180001	52190000	NA	0	NA	NA	NA
WWLL	chr19	52180001	52190000	NA	0	NA	NA	NA
CCPP	chr19	52190001	52200000	NA	0	NA	NA	NA
PPLL	chr19	52190001	52200000	NA	0	NA	NA	NA
WWLL	chr19	52190001	52200000	NA	0	NA	NA	NA
CCPP	chr19	52200001	52210000	NA	0	NA	NA	NA
PPLL	chr19	52200001	52210000	NA	0	NA	NA	NA
WWLL	chr19	52200001	52210000	NA	0	NA	NA	NA
WWLL	chr19	52210001	52220000	NA	0	NA	NA	NA
PPLL	chr19	52210001	52220000	NA	0	NA	NA	NA
CCPP	chr19	52210001	52220000	NA	0	NA	NA	NA
WWLL	chr19	52220001	52230000	NA	0	NA	NA	NA
PPLL	chr19	52220001	52230000	NA	0	NA	NA	NA
CCPP	chr19	52220001	52230000	NA	0	NA	NA	NA
WWLL	chr19	52230001	52240000	NA	0	NA	NA	NA
PPLL	chr19	52230001	52240000	NA	0	NA	NA	NA
CCPP	chr19	52230001	52240000	NA	0	NA	NA	NA
WWLL	chr19	52240001	52250000	NA	0	NA	NA	NA
PPLL	chr19	52240001	52250000	NA	0	NA	NA	NA
CCPP	chr19	52240001	52250000	NA	0	NA	NA	NA
WWLL	chr19	52250001	52260000	NA	0	NA	NA	NA
PPLL	chr19	52250001	52260000	NA	0	NA	NA	NA
CCPP	chr19	52250001	52260000	NA	0	NA	NA	NA
CCPP	chr19	52260001	52270000	NA	0	NA	NA	NA
PPLL	chr19	52260001	52270000	NA	0	NA	NA	NA
WWLL	chr19	52260001	52270000	NA	0	NA	NA	NA
CCPP	chr19	52270001	52280000	NA	0	NA	NA	NA
PPLL	chr19	52270001	52280000	NA	0	NA	NA	NA
WWLL	chr19	52270001	52280000	NA	0	NA	NA	NA
CCPP	chr19	52280001	52290000	NA	0	NA	NA	NA
PPLL	chr19	52280001	52290000	NA	0	NA	NA	NA
WWLL	chr19	52280001	52290000	NA	0	NA	NA	NA
CCPP	chr19	52290001	52300000	NA	0	NA	NA	NA
PPLL	chr19	52290001	52300000	NA	0	NA	NA	NA
WWLL	chr19	52290001	52300000	NA	0	NA	NA	NA
PPLL	chr19	52300001	52310000	NA	0	NA	NA	NA
WWLL	chr19	52300001	52310000	NA	0	NA	NA	NA
CCPP	chr19	52300001	52310000	NA	0	NA	NA	NA
PPLL	chr19	52310001	52320000	NA	0	NA	NA	NA
WWLL	chr19	52310001	52320000	NA	0	NA	NA	NA
CCPP	chr19	52310001	52320000	NA	0	NA	NA	NA
CCPP	chr19	52320001	52330000	NA	0	NA	NA	NA
PPLL	chr19	52320001	52330000	NA	0	NA	NA	NA
WWLL	chr19	52320001	52330000	NA	0	NA	NA	NA
CCPP	chr19	52330001	52340000	NA	0	NA	NA	NA
PPLL	chr19	52330001	52340000	NA	0	NA	NA	NA
WWLL	chr19	52330001	52340000	NA	0	NA	NA	NA
CCPP	chr19	52340001	52350000	NA	0	NA	NA	NA
PPLL	chr19	52340001	52350000	NA	0	NA	NA	NA
WWLL	chr19	52340001	52350000	NA	0	NA	NA	NA
WWLL	chr19	52350001	52360000	NA	0	NA	NA	NA
CCPP	chr19	52350001	52360000	NA	0	NA	NA	NA
PPLL	chr19	52350001	52360000	NA	0	NA	NA	NA
CCPP	chr19	52360001	52370000	NA	0	NA	NA	NA
WWLL	chr19	52360001	52370000	NA	0	NA	NA	NA
PPLL	chr19	52360001	52370000	NA	0	NA	NA	NA
WWLL	chr19	52370001	52380000	NA	0	NA	NA	NA
PPLL	chr19	52370001	52380000	NA	0	NA	NA	NA
CCPP	chr19	52370001	52380000	NA	0	NA	NA	NA
WWLL	chr19	52380001	52390000	NA	0	NA	NA	NA
PPLL	chr19	52380001	52390000	NA	0	NA	NA	NA
CCPP	chr19	52380001	52390000	NA	0	NA	NA	NA
WWLL	chr19	52390001	52400000	NA	0	NA	NA	NA
PPLL	chr19	52390001	52400000	NA	0	NA	NA	NA
CCPP	chr19	52390001	52400000	NA	0	NA	NA	NA
CCPP	chr19	52400001	52410000	NA	0	NA	NA	NA
PPLL	chr19	52400001	52410000	NA	0	NA	NA	NA
WWLL	chr19	52400001	52410000	NA	0	NA	NA	NA
PPLL	chr19	52410001	52420000	NA	0	NA	NA	NA
CCPP	chr19	52410001	52420000	NA	0	NA	NA	NA
WWLL	chr19	52410001	52420000	NA	0	NA	NA	NA
CCPP	chr19	52420001	52430000	NA	0	NA	NA	NA
WWLL	chr19	52420001	52430000	NA	0	NA	NA	NA
PPLL	chr19	52420001	52430000	NA	0	NA	NA	NA
CCPP	chr19	52430001	52440000	NA	0	NA	NA	NA
PPLL	chr19	52430001	52440000	NA	0	NA	NA	NA
WWLL	chr19	52430001	52440000	NA	0	NA	NA	NA
CCPP	chr19	52440001	52450000	NA	0	NA	NA	NA
WWLL	chr19	52440001	52450000	NA	0	NA	NA	NA
PPLL	chr19	52440001	52450000	NA	0	NA	NA	NA
PPLL	chr19	52450001	52460000	NA	0	NA	NA	NA
CCPP	chr19	52450001	52460000	NA	0	NA	NA	NA
WWLL	chr19	52450001	52460000	NA	0	NA	NA	NA
PPLL	chr19	52460001	52470000	NA	0	NA	NA	NA
WWLL	chr19	52460001	52470000	NA	0	NA	NA	NA
CCPP	chr19	52460001	52470000	NA	0	NA	NA	NA
CCPP	chr19	52470001	52480000	NA	0	NA	NA	NA
PPLL	chr19	52470001	52480000	NA	0	NA	NA	NA
WWLL	chr19	52470001	52480000	NA	0	NA	NA	NA
CCPP	chr19	52480001	52490000	NA	0	NA	NA	NA
PPLL	chr19	52480001	52490000	NA	0	NA	NA	NA
WWLL	chr19	52480001	52490000	NA	0	NA	NA	NA
PPLL	chr19	52490001	52500000	NA	0	NA	NA	NA
CCPP	chr19	52490001	52500000	NA	0	NA	NA	NA
WWLL	chr19	52490001	52500000	NA	0	NA	NA	NA
PPLL	chr19	52500001	52510000	NA	0	NA	NA	NA
WWLL	chr19	52500001	52510000	NA	0	NA	NA	NA
CCPP	chr19	52500001	52510000	NA	0	NA	NA	NA
PPLL	chr19	52510001	52520000	NA	0	NA	NA	NA
CCPP	chr19	52510001	52520000	NA	0	NA	NA	NA
WWLL	chr19	52510001	52520000	NA	0	NA	NA	NA
CCPP	chr19	52520001	52530000	NA	0	NA	NA	NA
PPLL	chr19	52520001	52530000	NA	0	NA	NA	NA
WWLL	chr19	52520001	52530000	NA	0	NA	NA	NA
CCPP	chr19	52530001	52540000	NA	0	NA	NA	NA
PPLL	chr19	52530001	52540000	NA	0	NA	NA	NA
WWLL	chr19	52530001	52540000	NA	0	NA	NA	NA
CCPP	chr19	52540001	52550000	NA	0	NA	NA	NA
PPLL	chr19	52540001	52550000	NA	0	NA	NA	NA
WWLL	chr19	52540001	52550000	NA	0	NA	NA	NA
CCPP	chr19	52550001	52560000	NA	0	NA	NA	NA
WWLL	chr19	52550001	52560000	NA	0	NA	NA	NA
PPLL	chr19	52550001	52560000	NA	0	NA	NA	NA
CCPP	chr19	52560001	52570000	NA	0	NA	NA	NA
WWLL	chr19	52560001	52570000	NA	0	NA	NA	NA
PPLL	chr19	52560001	52570000	NA	0	NA	NA	NA
CCPP	chr19	52570001	52580000	NA	0	NA	NA	NA
PPLL	chr19	52570001	52580000	NA	0	NA	NA	NA
WWLL	chr19	52570001	52580000	NA	0	NA	NA	NA
PPLL	chr19	52580001	52590000	NA	0	NA	NA	NA
WWLL	chr19	52580001	52590000	NA	0	NA	NA	NA
CCPP	chr19	52580001	52590000	NA	0	NA	NA	NA
CCPP	chr19	52590001	52600000	NA	0	NA	NA	NA
PPLL	chr19	52590001	52600000	NA	0	NA	NA	NA
WWLL	chr19	52590001	52600000	NA	0	NA	NA	NA
CCPP	chr19	52600001	52610000	NA	0	NA	NA	NA
WWLL	chr19	52600001	52610000	NA	0	NA	NA	NA
PPLL	chr19	52600001	52610000	NA	0	NA	NA	NA
PPLL	chr19	52610001	52620000	NA	0	NA	NA	NA
CCPP	chr19	52610001	52620000	NA	0	NA	NA	NA
WWLL	chr19	52610001	52620000	NA	0	NA	NA	NA
CCPP	chr19	52620001	52630000	NA	0	NA	NA	NA
PPLL	chr19	52620001	52630000	NA	0	NA	NA	NA
WWLL	chr19	52620001	52630000	NA	0	NA	NA	NA
WWLL	chr19	52630001	52640000	NA	0	NA	NA	NA
PPLL	chr19	52630001	52640000	NA	0	NA	NA	NA
CCPP	chr19	52630001	52640000	NA	0	NA	NA	NA
WWLL	chr19	52640001	52650000	NA	0	NA	NA	NA
PPLL	chr19	52640001	52650000	NA	0	NA	NA	NA
CCPP	chr19	52640001	52650000	NA	0	NA	NA	NA
WWLL	chr19	52650001	52660000	NA	0	NA	NA	NA
PPLL	chr19	52650001	52660000	NA	0	NA	NA	NA
CCPP	chr19	52650001	52660000	NA	0	NA	NA	NA
PPLL	chr19	52660001	52670000	NA	0	NA	NA	NA
CCPP	chr19	52660001	52670000	NA	0	NA	NA	NA
WWLL	chr19	52660001	52670000	NA	0	NA	NA	NA
WWLL	chr19	52670001	52680000	NA	0	NA	NA	NA
PPLL	chr19	52670001	52680000	NA	0	NA	NA	NA
CCPP	chr19	52670001	52680000	NA	0	NA	NA	NA
PPLL	chr19	52680001	52690000	NA	0	NA	NA	NA
CCPP	chr19	52680001	52690000	NA	0	NA	NA	NA
WWLL	chr19	52680001	52690000	NA	0	NA	NA	NA
WWLL	chr19	52690001	52700000	NA	0	NA	NA	NA
PPLL	chr19	52690001	52700000	NA	0	NA	NA	NA
CCPP	chr19	52690001	52700000	NA	0	NA	NA	NA
CCPP	chr19	52700001	52710000	NA	0	NA	NA	NA
PPLL	chr19	52700001	52710000	NA	0	NA	NA	NA
WWLL	chr19	52700001	52710000	NA	0	NA	NA	NA
CCPP	chr19	52710001	52720000	NA	0	NA	NA	NA
PPLL	chr19	52710001	52720000	NA	0	NA	NA	NA
WWLL	chr19	52710001	52720000	NA	0	NA	NA	NA
CCPP	chr19	52720001	52730000	NA	0	NA	NA	NA
PPLL	chr19	52720001	52730000	NA	0	NA	NA	NA
WWLL	chr19	52720001	52730000	NA	0	NA	NA	NA
WWLL	chr19	52730001	52740000	NA	0	NA	NA	NA
CCPP	chr19	52730001	52740000	NA	0	NA	NA	NA
PPLL	chr19	52730001	52740000	NA	0	NA	NA	NA
CCPP	chr19	52740001	52750000	NA	0	NA	NA	NA
PPLL	chr19	52740001	52750000	NA	0	NA	NA	NA
WWLL	chr19	52740001	52750000	NA	0	NA	NA	NA
CCPP	chr19	52750001	52760000	NA	0	NA	NA	NA
PPLL	chr19	52750001	52760000	NA	0	NA	NA	NA
WWLL	chr19	52750001	52760000	NA	0	NA	NA	NA
WWLL	chr19	52760001	52770000	NA	0	NA	NA	NA
CCPP	chr19	52760001	52770000	NA	0	NA	NA	NA
PPLL	chr19	52760001	52770000	NA	0	NA	NA	NA
WWLL	chr19	52770001	52780000	NA	0	NA	NA	NA
CCPP	chr19	52770001	52780000	NA	0	NA	NA	NA
PPLL	chr19	52770001	52780000	NA	0	NA	NA	NA
CCPP	chr19	52780001	52790000	NA	0	NA	NA	NA
PPLL	chr19	52780001	52790000	NA	0	NA	NA	NA
WWLL	chr19	52780001	52790000	NA	0	NA	NA	NA
CCPP	chr19	52790001	52800000	NA	0	NA	NA	NA
PPLL	chr19	52790001	52800000	NA	0	NA	NA	NA
WWLL	chr19	52790001	52800000	NA	0	NA	NA	NA
PPLL	chr19	52800001	52810000	NA	0	NA	NA	NA
CCPP	chr19	52800001	52810000	NA	0	NA	NA	NA
WWLL	chr19	52800001	52810000	NA	0	NA	NA	NA
CCPP	chr19	52810001	52820000	NA	0	NA	NA	NA
PPLL	chr19	52810001	52820000	NA	0	NA	NA	NA
WWLL	chr19	52810001	52820000	NA	0	NA	NA	NA
PPLL	chr19	52820001	52830000	NA	0	NA	NA	NA
CCPP	chr19	52820001	52830000	NA	0	NA	NA	NA
WWLL	chr19	52820001	52830000	NA	0	NA	NA	NA
WWLL	chr19	52830001	52840000	NA	0	NA	NA	NA
PPLL	chr19	52830001	52840000	NA	0	NA	NA	NA
CCPP	chr19	52830001	52840000	NA	0	NA	NA	NA
CCPP	chr19	52840001	52850000	NA	0	NA	NA	NA
PPLL	chr19	52840001	52850000	NA	0	NA	NA	NA
WWLL	chr19	52840001	52850000	NA	0	NA	NA	NA
CCPP	chr19	52850001	52860000	NA	0	NA	NA	NA
PPLL	chr19	52850001	52860000	NA	0	NA	NA	NA
WWLL	chr19	52850001	52860000	NA	0	NA	NA	NA
WWLL	chr19	52860001	52870000	NA	0	NA	NA	NA
PPLL	chr19	52860001	52870000	NA	0	NA	NA	NA
CCPP	chr19	52860001	52870000	NA	0	NA	NA	NA
CCPP	chr19	52870001	52880000	NA	0	NA	NA	NA
PPLL	chr19	52870001	52880000	NA	0	NA	NA	NA
WWLL	chr19	52870001	52880000	NA	0	NA	NA	NA
CCPP	chr19	52880001	52890000	NA	0	NA	NA	NA
PPLL	chr19	52880001	52890000	NA	0	NA	NA	NA
WWLL	chr19	52880001	52890000	NA	0	NA	NA	NA
PPLL	chr19	52890001	52900000	NA	0	NA	NA	NA
WWLL	chr19	52890001	52900000	NA	0	NA	NA	NA
CCPP	chr19	52890001	52900000	NA	0	NA	NA	NA
CCPP	chr19	52900001	52910000	NA	0	NA	NA	NA
PPLL	chr19	52900001	52910000	NA	0	NA	NA	NA
WWLL	chr19	52900001	52910000	NA	0	NA	NA	NA
CCPP	chr19	52910001	52920000	NA	0	NA	NA	NA
PPLL	chr19	52910001	52920000	NA	0	NA	NA	NA
WWLL	chr19	52910001	52920000	NA	0	NA	NA	NA
WWLL	chr19	52920001	52930000	NA	0	NA	NA	NA
PPLL	chr19	52920001	52930000	NA	0	NA	NA	NA
CCPP	chr19	52920001	52930000	NA	0	NA	NA	NA
CCPP	chr19	52930001	52940000	NA	0	NA	NA	NA
PPLL	chr19	52930001	52940000	NA	0	NA	NA	NA
WWLL	chr19	52930001	52940000	NA	0	NA	NA	NA
CCPP	chr19	52940001	52950000	NA	0	NA	NA	NA
PPLL	chr19	52940001	52950000	NA	0	NA	NA	NA
WWLL	chr19	52940001	52950000	NA	0	NA	NA	NA
WWLL	chr19	52950001	52960000	NA	0	NA	NA	NA
PPLL	chr19	52950001	52960000	NA	0	NA	NA	NA
CCPP	chr19	52950001	52960000	NA	0	NA	NA	NA
CCPP	chr19	52960001	52970000	NA	0	NA	NA	NA
PPLL	chr19	52960001	52970000	NA	0	NA	NA	NA
WWLL	chr19	52960001	52970000	NA	0	NA	NA	NA
CCPP	chr19	52970001	52980000	NA	0	NA	NA	NA
PPLL	chr19	52970001	52980000	NA	0	NA	NA	NA
WWLL	chr19	52970001	52980000	NA	0	NA	NA	NA
WWLL	chr19	52980001	52990000	NA	0	NA	NA	NA
PPLL	chr19	52980001	52990000	NA	0	NA	NA	NA
CCPP	chr19	52980001	52990000	NA	0	NA	NA	NA
CCPP	chr19	52990001	53000000	0.0	216	0	8989	731
PPLL	chr19	52990001	53000000	0.0	216	0	18856	800
WWLL	chr19	52990001	53000000	0.0	216	0	19656	0
CCPP	chr19	53000001	53010000	0.0	225	0	8408	1717
PPLL	chr19	53000001	53010000	0.0	225	0	20475	0
WWLL	chr19	53000001	53010000	0.0	225	0	19825	650
PPLL	chr19	53010001	53020000	0.0	76	0	6216	700
WWLL	chr19	53010001	53020000	0.0	76	0	6666	250
CCPP	chr19	53010001	53020000	0.0	76	0	3080	340
WWLL	chr19	53020001	53030000	0.0	45	0	3445	650
CCPP	chr19	53020001	53030000	0.0	45	0	2025	0
PPLL	chr19	53020001	53030000	0.0	45	0	4095	0
CCPP	chr19	53030001	53040000	0.0	35	0	980	595
PPLL	chr19	53030001	53040000	0.0	35	0	3185	0
WWLL	chr19	53030001	53040000	0.0	35	0	3185	0
CCPP	chr19	53040001	53050000	NA	0	NA	NA	NA
PPLL	chr19	53040001	53050000	NA	0	NA	NA	NA
WWLL	chr19	53040001	53050000	NA	0	NA	NA	NA
WWLL	chr19	53050001	53060000	NA	0	NA	NA	NA
PPLL	chr19	53050001	53060000	NA	0	NA	NA	NA
CCPP	chr19	53050001	53060000	NA	0	NA	NA	NA
CCPP	chr19	53060001	53070000	NA	0	NA	NA	NA
PPLL	chr19	53060001	53070000	NA	0	NA	NA	NA
WWLL	chr19	53060001	53070000	NA	0	NA	NA	NA
CCPP	chr19	53070001	53080000	NA	0	NA	NA	NA
PPLL	chr19	53070001	53080000	NA	0	NA	NA	NA
WWLL	chr19	53070001	53080000	NA	0	NA	NA	NA
WWLL	chr19	53080001	53090000	NA	0	NA	NA	NA
PPLL	chr19	53080001	53090000	NA	0	NA	NA	NA
CCPP	chr19	53080001	53090000	NA	0	NA	NA	NA
CCPP	chr19	53090001	53100000	NA	0	NA	NA	NA
PPLL	chr19	53090001	53100000	NA	0	NA	NA	NA
WWLL	chr19	53090001	53100000	NA	0	NA	NA	NA
CCPP	chr19	53100001	53110000	NA	0	NA	NA	NA
PPLL	chr19	53100001	53110000	NA	0	NA	NA	NA
WWLL	chr19	53100001	53110000	NA	0	NA	NA	NA
WWLL	chr19	53110001	53120000	NA	0	NA	NA	NA
PPLL	chr19	53110001	53120000	NA	0	NA	NA	NA
CCPP	chr19	53110001	53120000	NA	0	NA	NA	NA
CCPP	chr19	53120001	53130000	NA	0	NA	NA	NA
PPLL	chr19	53120001	53130000	NA	0	NA	NA	NA
WWLL	chr19	53120001	53130000	NA	0	NA	NA	NA
CCPP	chr19	53130001	53140000	NA	0	NA	NA	NA
PPLL	chr19	53130001	53140000	NA	0	NA	NA	NA
WWLL	chr19	53130001	53140000	NA	0	NA	NA	NA
PPLL	chr19	53140001	53150000	0.0	58	0	4278	1000
WWLL	chr19	53140001	53150000	0.0	58	0	5278	0
CCPP	chr19	53140001	53150000	0.0	58	0	2610	0
CCPP	chr19	53150001	53160000	NA	0	NA	NA	NA
PPLL	chr19	53150001	53160000	NA	0	NA	NA	NA
WWLL	chr19	53150001	53160000	NA	0	NA	NA	NA
CCPP	chr19	53160001	53170000	NA	0	NA	NA	NA
PPLL	chr19	53160001	53170000	NA	0	NA	NA	NA
WWLL	chr19	53160001	53170000	NA	0	NA	NA	NA
WWLL	chr19	53170001	53180000	NA	0	NA	NA	NA
PPLL	chr19	53170001	53180000	NA	0	NA	NA	NA
CCPP	chr19	53170001	53180000	NA	0	NA	NA	NA
CCPP	chr19	53180001	53190000	NA	0	NA	NA	NA
PPLL	chr19	53180001	53190000	NA	0	NA	NA	NA
WWLL	chr19	53180001	53190000	NA	0	NA	NA	NA
CCPP	chr19	53190001	53200000	NA	0	NA	NA	NA
PPLL	chr19	53190001	53200000	NA	0	NA	NA	NA
WWLL	chr19	53190001	53200000	NA	0	NA	NA	NA
WWLL	chr19	53200001	53210000	NA	0	NA	NA	NA
PPLL	chr19	53200001	53210000	NA	0	NA	NA	NA
CCPP	chr19	53200001	53210000	NA	0	NA	NA	NA
CCPP	chr19	53210001	53220000	0.0	28	0	1260	0
PPLL	chr19	53210001	53220000	0.0	28	0	1848	700
WWLL	chr19	53210001	53220000	0.0	28	0	2548	0
CCPP	chr19	53220001	53230000	0.0	34	0	1309	221
PPLL	chr19	53220001	53230000	0.0	34	0	3019	75
WWLL	chr19	53220001	53230000	0.0	34	0	3094	0
WWLL	chr19	53230001	53240000	0.0	385	0	34485	550
PPLL	chr19	53230001	53240000	0.0	385	0	33385	1650
CCPP	chr19	53230001	53240000	0.0	385	0	16186	1139
CCPP	chr19	53240001	53250000	0.0	151	0	6642	153
PPLL	chr19	53240001	53250000	0.0	151	0	13616	125
WWLL	chr19	53240001	53250000	0.0	151	0	12691	1050
CCPP	chr19	53250001	53260000	NA	0	NA	NA	NA
PPLL	chr19	53250001	53260000	NA	0	NA	NA	NA
WWLL	chr19	53250001	53260000	NA	0	NA	NA	NA
PPLL	chr19	53260001	53270000	NA	0	NA	NA	NA
WWLL	chr19	53260001	53270000	NA	0	NA	NA	NA
CCPP	chr19	53260001	53270000	NA	0	NA	NA	NA
WWLL	chr19	53270001	53280000	NA	0	NA	NA	NA
PPLL	chr19	53270001	53280000	NA	0	NA	NA	NA
CCPP	chr19	53270001	53280000	NA	0	NA	NA	NA
CCPP	chr19	53280001	53290000	NA	0	NA	NA	NA
PPLL	chr19	53280001	53290000	NA	0	NA	NA	NA
WWLL	chr19	53280001	53290000	NA	0	NA	NA	NA
CCPP	chr19	53290001	53300000	NA	0	NA	NA	NA
PPLL	chr19	53290001	53300000	NA	0	NA	NA	NA
WWLL	chr19	53290001	53300000	NA	0	NA	NA	NA
WWLL	chr19	53300001	53310000	NA	0	NA	NA	NA
PPLL	chr19	53300001	53310000	NA	0	NA	NA	NA
CCPP	chr19	53300001	53310000	NA	0	NA	NA	NA
CCPP	chr19	53310001	53320000	NA	0	NA	NA	NA
PPLL	chr19	53310001	53320000	NA	0	NA	NA	NA
WWLL	chr19	53310001	53320000	NA	0	NA	NA	NA
CCPP	chr19	53320001	53330000	0.0	62	0	2790	0
PPLL	chr19	53320001	53330000	0.0	62	0	4992	650
WWLL	chr19	53320001	53330000	0.0	62	0	5642	0
WWLL	chr19	53330001	53340000	0.0	9	0	819	0
PPLL	chr19	53330001	53340000	0.0	9	0	594	225
CCPP	chr19	53330001	53340000	0.0	9	0	405	0
CCPP	chr19	53340001	53350000	0.0	29	0	1305	0
PPLL	chr19	53340001	53350000	0.0	29	0	2639	0
WWLL	chr19	53340001	53350000	0.0	29	0	1914	725
CCPP	chr19	53350001	53360000	NA	0	NA	NA	NA
PPLL	chr19	53350001	53360000	NA	0	NA	NA	NA
WWLL	chr19	53350001	53360000	NA	0	NA	NA	NA
WWLL	chr19	53360001	53370000	0.0	35	0	2310	875
PPLL	chr19	53360001	53370000	0.0	35	0	3185	0
CCPP	chr19	53360001	53370000	0.0	35	0	1575	0
CCPP	chr19	53370001	53380000	0.0	190	0	8448	102
PPLL	chr19	53370001	53380000	0.0023041474654377	190	35	15190	2100
WWLL	chr19	53370001	53380000	0.0	190	0	17015	275
CCPP	chr19	53380001	53390000	0.0	188	0	8460	0
PPLL	chr19	53380001	53390000	0.0	188	0	15033	2075
WWLL	chr19	53380001	53390000	0.0	188	0	16483	625
WWLL	chr19	53390001	53400000	NA	0	NA	NA	NA
PPLL	chr19	53390001	53400000	NA	0	NA	NA	NA
CCPP	chr19	53390001	53400000	NA	0	NA	NA	NA
CCPP	chr19	53400001	53410000	NA	0	NA	NA	NA
PPLL	chr19	53400001	53410000	NA	0	NA	NA	NA
WWLL	chr19	53400001	53410000	NA	0	NA	NA	NA
CCPP	chr19	53410001	53420000	NA	0	NA	NA	NA
PPLL	chr19	53410001	53420000	NA	0	NA	NA	NA
WWLL	chr19	53410001	53420000	NA	0	NA	NA	NA
CCPP	chr19	53420001	53430000	NA	0	NA	NA	NA
PPLL	chr19	53420001	53430000	NA	0	NA	NA	NA
WWLL	chr19	53420001	53430000	NA	0	NA	NA	NA
CCPP	chr19	53430001	53440000	NA	0	NA	NA	NA
PPLL	chr19	53430001	53440000	NA	0	NA	NA	NA
WWLL	chr19	53430001	53440000	NA	0	NA	NA	NA
WWLL	chr19	53440001	53450000	NA	0	NA	NA	NA
PPLL	chr19	53440001	53450000	NA	0	NA	NA	NA
CCPP	chr19	53440001	53450000	NA	0	NA	NA	NA
CCPP	chr19	53450001	53460000	NA	0	NA	NA	NA
PPLL	chr19	53450001	53460000	NA	0	NA	NA	NA
WWLL	chr19	53450001	53460000	NA	0	NA	NA	NA
CCPP	chr19	53460001	53470000	NA	0	NA	NA	NA
PPLL	chr19	53460001	53470000	NA	0	NA	NA	NA
WWLL	chr19	53460001	53470000	NA	0	NA	NA	NA
CCPP	chr19	53470001	53480000	NA	0	NA	NA	NA
PPLL	chr19	53470001	53480000	NA	0	NA	NA	NA
WWLL	chr19	53470001	53480000	NA	0	NA	NA	NA
CCPP	chr19	53480001	53490000	NA	0	NA	NA	NA
PPLL	chr19	53480001	53490000	NA	0	NA	NA	NA
WWLL	chr19	53480001	53490000	NA	0	NA	NA	NA
PPLL	chr19	53490001	53500000	NA	0	NA	NA	NA
WWLL	chr19	53490001	53500000	NA	0	NA	NA	NA
CCPP	chr19	53490001	53500000	NA	0	NA	NA	NA
PPLL	chr19	53500001	53510000	NA	0	NA	NA	NA
WWLL	chr19	53500001	53510000	NA	0	NA	NA	NA
CCPP	chr19	53500001	53510000	NA	0	NA	NA	NA
PPLL	chr19	53510001	53520000	NA	0	NA	NA	NA
WWLL	chr19	53510001	53520000	NA	0	NA	NA	NA
CCPP	chr19	53510001	53520000	NA	0	NA	NA	NA
WWLL	chr19	53520001	53530000	NA	0	NA	NA	NA
CCPP	chr19	53520001	53530000	NA	0	NA	NA	NA
PPLL	chr19	53520001	53530000	NA	0	NA	NA	NA
CCPP	chr19	53530001	53540000	NA	0	NA	NA	NA
PPLL	chr19	53530001	53540000	NA	0	NA	NA	NA
WWLL	chr19	53530001	53540000	NA	0	NA	NA	NA
CCPP	chr19	53540001	53550000	NA	0	NA	NA	NA
PPLL	chr19	53540001	53550000	NA	0	NA	NA	NA
WWLL	chr19	53540001	53550000	NA	0	NA	NA	NA
CCPP	chr19	53550001	53560000	NA	0	NA	NA	NA
PPLL	chr19	53550001	53560000	NA	0	NA	NA	NA
