scaffold_name,size
ScmyWZ3_529_HRSCAF_549,2600
ScmyWZ3_3538_HRSCAF_3619,2601
ScmyWZ3_2211_HRSCAF_2276,2603
ScmyWZ3_2548_HRSCAF_2616,2605
ScmyWZ3_4071_HRSCAF_4162,2606
ScmyWZ3_553_HRSCAF_573,2606
ScmyWZ3_3925_HRSCAF_4014,2607
ScmyWZ3_5039_HRSCAF_5144,2608
ScmyWZ3_6220_HRSCAF_6338,2610
ScmyWZ3_7666_HRSCAF_7818,2610
ScmyWZ3_827_HRSCAF_856,2610
ScmyWZ3_1561_HRSCAF_1612,2611
ScmyWZ3_2328_HRSCAF_2394,2611
ScmyWZ3_3136_HRSCAF_3214,2611
ScmyWZ3_6487_HRSCAF_6610,2611
ScmyWZ3_3080_HRSCAF_3158,2613
ScmyWZ3_4629_HRSCAF_4728,2614
ScmyWZ3_1030_HRSCAF_1068,2618
ScmyWZ3_2871_HRSCAF_2943,2618
ScmyWZ3_2552_HRSCAF_2620,2619
ScmyWZ3_2768_HRSCAF_2838,2619
ScmyWZ3_5758_HRSCAF_5876,2620
ScmyWZ3_6715_HRSCAF_6843,2620
ScmyWZ3_4809_HRSCAF_4911,2621
ScmyWZ3_1742_HRSCAF_1797,2622
ScmyWZ3_2337_HRSCAF_2403,2622
ScmyWZ3_3269_HRSCAF_3350,2622
ScmyWZ3_4593_HRSCAF_4691,2622
ScmyWZ3_4615_HRSCAF_4714,2622
ScmyWZ3_77_HRSCAF_83,2622
ScmyWZ3_892_HRSCAF_923,2623
ScmyWZ3_7031_HRSCAF_7166,2624
ScmyWZ3_5381_HRSCAF_5490,2626
ScmyWZ3_5953_HRSCAF_6071,2626
ScmyWZ3_5925_HRSCAF_6043,2627
ScmyWZ3_6253_HRSCAF_6371,2627
ScmyWZ3_1070_HRSCAF_1108,2629
ScmyWZ3_3245_HRSCAF_3326,2630
ScmyWZ3_1853_HRSCAF_1909,2632
ScmyWZ3_5870_HRSCAF_5988,2634
ScmyWZ3_2218_HRSCAF_2283,2635
ScmyWZ3_3569_HRSCAF_3651,2636
ScmyWZ3_2161_HRSCAF_2225,2637
ScmyWZ3_1846_HRSCAF_1902,2638
ScmyWZ3_2598_HRSCAF_2666,2639
ScmyWZ3_4747_HRSCAF_4848,2642
ScmyWZ3_2514_HRSCAF_2582,2644
ScmyWZ3_6977_HRSCAF_7109,2644
ScmyWZ3_1338_HRSCAF_1384,2645
ScmyWZ3_2844_HRSCAF_2914,2647
ScmyWZ3_452_HRSCAF_468,2649
ScmyWZ3_6515_HRSCAF_6638,2651
ScmyWZ3_7078_HRSCAF_7215,2651
ScmyWZ3_3084_HRSCAF_3162,2652
ScmyWZ3_2736_HRSCAF_2806,2653
ScmyWZ3_2864_HRSCAF_2936,2653
ScmyWZ3_3039_HRSCAF_3115,2655
ScmyWZ3_4166_HRSCAF_4257,2655
ScmyWZ3_1557_HRSCAF_1608,2656
ScmyWZ3_2696_HRSCAF_2766,2656
ScmyWZ3_4635_HRSCAF_4734,2657
ScmyWZ3_3680_HRSCAF_3765,2658
ScmyWZ3_6075_HRSCAF_6193,2660
ScmyWZ3_7593_HRSCAF_7743,2660
ScmyWZ3_2875_HRSCAF_2947,2661
ScmyWZ3_2025_HRSCAF_2086,2662
ScmyWZ3_2043_HRSCAF_2106,2663
ScmyWZ3_324_HRSCAF_338,2664
ScmyWZ3_3395_HRSCAF_3476,2664
ScmyWZ3_3456_HRSCAF_3537,2665
ScmyWZ3_701_HRSCAF_726,2665
ScmyWZ3_7176_HRSCAF_7314,2665
ScmyWZ3_637_HRSCAF_659,2669
ScmyWZ3_6030_HRSCAF_6148,2670
ScmyWZ3_1002_HRSCAF_1038,2671
ScmyWZ3_3740_HRSCAF_3826,2672
ScmyWZ3_1749_HRSCAF_1804,2673
ScmyWZ3_1308_HRSCAF_1354,2674
ScmyWZ3_1757_HRSCAF_1812,2674
ScmyWZ3_2649_HRSCAF_2717,2674
ScmyWZ3_520_HRSCAF_540,2675
ScmyWZ3_2836_HRSCAF_2906,2676
ScmyWZ3_964_HRSCAF_997,2677
ScmyWZ3_6201_HRSCAF_6319,2678
ScmyWZ3_3349_HRSCAF_3430,2679
ScmyWZ3_4919_HRSCAF_5023,2679
ScmyWZ3_2081_HRSCAF_2144,2680
ScmyWZ3_588_HRSCAF_609,2680
ScmyWZ3_5149_HRSCAF_5254,2681
ScmyWZ3_4591_HRSCAF_4689,2684
ScmyWZ3_4187_HRSCAF_4278,2685
ScmyWZ3_4662_HRSCAF_4761,2687
ScmyWZ3_5441_HRSCAF_5552,2687
ScmyWZ3_3814_HRSCAF_3902,2689
ScmyWZ3_3926_HRSCAF_4015,2689
ScmyWZ3_4914_HRSCAF_5017,2689
ScmyWZ3_5089_HRSCAF_5194,2689
ScmyWZ3_5993_HRSCAF_6111,2689
ScmyWZ3_1519_HRSCAF_1570,2690
ScmyWZ3_526_HRSCAF_546,2690
ScmyWZ3_6894_HRSCAF_7025,2692
ScmyWZ3_3710_HRSCAF_3795,2693
ScmyWZ3_2348_HRSCAF_2414,2694
ScmyWZ3_2792_HRSCAF_2862,2695
ScmyWZ3_4842_HRSCAF_4945,2695
ScmyWZ3_2274_HRSCAF_2339,2698
ScmyWZ3_2445_HRSCAF_2512,2698
ScmyWZ3_4920_HRSCAF_5024,2698
ScmyWZ3_2042_HRSCAF_2105,2699
ScmyWZ3_2410_HRSCAF_2476,2700
ScmyWZ3_3813_HRSCAF_3901,2700
ScmyWZ3_30_HRSCAF_32,2702
ScmyWZ3_632_HRSCAF_654,2702
ScmyWZ3_1977_HRSCAF_2034,2703
ScmyWZ3_7184_HRSCAF_7322,2703
ScmyWZ3_1059_HRSCAF_1097,2706
ScmyWZ3_1252_HRSCAF_1296,2707
ScmyWZ3_822_HRSCAF_851,2707
ScmyWZ3_896_HRSCAF_927,2708
ScmyWZ3_3942_HRSCAF_4031,2709
ScmyWZ3_807_HRSCAF_835,2709
ScmyWZ3_447_HRSCAF_463,2710
ScmyWZ3_5813_HRSCAF_5931,2711
ScmyWZ3_5482_HRSCAF_5593,2714
ScmyWZ3_1413_HRSCAF_1460,2715
ScmyWZ3_2886_HRSCAF_2958,2715
ScmyWZ3_4522_HRSCAF_4619,2717
ScmyWZ3_6545_HRSCAF_6669,2718
ScmyWZ3_4214_HRSCAF_4305,2720
ScmyWZ3_2293_HRSCAF_2358,2723
ScmyWZ3_3555_HRSCAF_3637,2723
ScmyWZ3_4370_HRSCAF_4465,2724
ScmyWZ3_5972_HRSCAF_6090,2724
ScmyWZ3_6264_HRSCAF_6382,2724
ScmyWZ3_2051_HRSCAF_2114,2726
ScmyWZ3_6226_HRSCAF_6344,2726
ScmyWZ3_619_HRSCAF_641,2728
ScmyWZ3_4820_HRSCAF_4922,2729
ScmyWZ3_554_HRSCAF_574,2729
ScmyWZ3_1388_HRSCAF_1434,2730
ScmyWZ3_5668_HRSCAF_5783,2730
ScmyWZ3_946_HRSCAF_978,2730
ScmyWZ3_31_HRSCAF_33,2731
ScmyWZ3_4173_HRSCAF_4264,2731
ScmyWZ3_4384_HRSCAF_4479,2733
ScmyWZ3_4839_HRSCAF_4942,2733
ScmyWZ3_963_HRSCAF_996,2733
ScmyWZ3_4508_HRSCAF_4605,2734
ScmyWZ3_6834_HRSCAF_6962,2735
ScmyWZ3_4875_HRSCAF_4978,2736
ScmyWZ3_6810_HRSCAF_6938,2737
ScmyWZ3_4320_HRSCAF_4413,2738
ScmyWZ3_4596_HRSCAF_4694,2738
ScmyWZ3_3171_HRSCAF_3250,2740
ScmyWZ3_3251_HRSCAF_3332,2740
ScmyWZ3_4492_HRSCAF_4588,2741
ScmyWZ3_1891_HRSCAF_1948,2742
ScmyWZ3_2996_HRSCAF_3071,2743
ScmyWZ3_4130_HRSCAF_4221,2747
ScmyWZ3_3036_HRSCAF_3112,2748
ScmyWZ3_4856_HRSCAF_4959,2749
ScmyWZ3_4289_HRSCAF_4382,2750
ScmyWZ3_4833_HRSCAF_4936,2751
ScmyWZ3_4937_HRSCAF_5041,2751
ScmyWZ3_578_HRSCAF_599,2752
ScmyWZ3_4692_HRSCAF_4791,2754
ScmyWZ3_4947_HRSCAF_5052,2755
ScmyWZ3_6750_HRSCAF_6878,2755
ScmyWZ3_4507_HRSCAF_4604,2756
ScmyWZ3_7361_HRSCAF_7507,2757
ScmyWZ3_153_HRSCAF_161,2758
ScmyWZ3_5825_HRSCAF_5943,2758
ScmyWZ3_2761_HRSCAF_2831,2760
ScmyWZ3_5462_HRSCAF_5573,2762
ScmyWZ3_458_HRSCAF_474,2763
ScmyWZ3_1305_HRSCAF_1351,2767
ScmyWZ3_2870_HRSCAF_2942,2767
ScmyWZ3_2212_HRSCAF_2277,2768
ScmyWZ3_4766_HRSCAF_4867,2769
ScmyWZ3_3652_HRSCAF_3736,2770
ScmyWZ3_6608_HRSCAF_6733,2770
ScmyWZ3_4876_HRSCAF_4979,2774
ScmyWZ3_5753_HRSCAF_5871,2776
ScmyWZ3_627_HRSCAF_649,2776
ScmyWZ3_7141_HRSCAF_7279,2777
ScmyWZ3_7311_HRSCAF_7456,2778
ScmyWZ3_1863_HRSCAF_1919,2779
ScmyWZ3_7224_HRSCAF_7364,2779
ScmyWZ3_2264_HRSCAF_2329,2781
ScmyWZ3_1500_HRSCAF_1550,2784
ScmyWZ3_2551_HRSCAF_2619,2784
ScmyWZ3_2685_HRSCAF_2754,2784
ScmyWZ3_4486_HRSCAF_4582,2785
ScmyWZ3_2133_HRSCAF_2197,2786
ScmyWZ3_7478_HRSCAF_7625,2786
ScmyWZ3_3879_HRSCAF_3967,2787
ScmyWZ3_3824_HRSCAF_3912,2788
ScmyWZ3_1905_HRSCAF_1962,2791
ScmyWZ3_835_HRSCAF_864,2791
ScmyWZ3_3119_HRSCAF_3197,2795
ScmyWZ3_2154_HRSCAF_2218,2797
ScmyWZ3_3283_HRSCAF_3364,2797
ScmyWZ3_3815_HRSCAF_3903,2797
ScmyWZ3_4148_HRSCAF_4239,2798
ScmyWZ3_579_HRSCAF_600,2798
ScmyWZ3_6507_HRSCAF_6630,2798
ScmyWZ3_4751_HRSCAF_4852,2799
ScmyWZ3_5049_HRSCAF_5154,2803
ScmyWZ3_2265_HRSCAF_2330,2807
ScmyWZ3_4724_HRSCAF_4825,2807
ScmyWZ3_5526_HRSCAF_5639,2809
ScmyWZ3_7587_HRSCAF_7737,2810
ScmyWZ3_4934_HRSCAF_5038,2813
ScmyWZ3_6425_HRSCAF_6546,2813
ScmyWZ3_1668_HRSCAF_1721,2815
ScmyWZ3_3415_HRSCAF_3496,2816
ScmyWZ3_4107_HRSCAF_4198,2818
ScmyWZ3_3839_HRSCAF_3927,2819
ScmyWZ3_1099_HRSCAF_1139,2820
ScmyWZ3_1039_HRSCAF_1077,2822
ScmyWZ3_4612_HRSCAF_4711,2825
ScmyWZ3_3644_HRSCAF_3728,2827
ScmyWZ3_6025_HRSCAF_6143,2828
ScmyWZ3_7373_HRSCAF_7519,2829
ScmyWZ3_3775_HRSCAF_3862,2831
ScmyWZ3_2206_HRSCAF_2271,2833
ScmyWZ3_3372_HRSCAF_3453,2833
ScmyWZ3_2806_HRSCAF_2876,2834
ScmyWZ3_1132_HRSCAF_1175,2835
ScmyWZ3_2604_HRSCAF_2672,2837
ScmyWZ3_7348_HRSCAF_7494,2837
ScmyWZ3_3957_HRSCAF_4046,2838
ScmyWZ3_4081_HRSCAF_4172,2838
ScmyWZ3_7404_HRSCAF_7550,2839
ScmyWZ3_3561_HRSCAF_3643,2842
ScmyWZ3_1762_HRSCAF_1817,2845
ScmyWZ3_4868_HRSCAF_4971,2845
ScmyWZ3_547_HRSCAF_567,2845
ScmyWZ3_978_HRSCAF_1011,2847
ScmyWZ3_3406_HRSCAF_3487,2848
ScmyWZ3_4705_HRSCAF_4805,2851
ScmyWZ3_5800_HRSCAF_5918,2851
ScmyWZ3_1511_HRSCAF_1562,2852
ScmyWZ3_2545_HRSCAF_2613,2852
ScmyWZ3_810_HRSCAF_838,2852
ScmyWZ3_698_HRSCAF_723,2854
ScmyWZ3_4764_HRSCAF_4865,2856
ScmyWZ3_2360_HRSCAF_2426,2857
ScmyWZ3_21_HRSCAF_22,2858
ScmyWZ3_7133_HRSCAF_7271,2859
ScmyWZ3_1280_HRSCAF_1326,2862
ScmyWZ3_20_HRSCAF_21,2863
ScmyWZ3_4419_HRSCAF_4515,2863
ScmyWZ3_2284_HRSCAF_2349,2868
ScmyWZ3_6983_HRSCAF_7116,2868
ScmyWZ3_5622_HRSCAF_5736,2870
ScmyWZ3_3028_HRSCAF_3104,2872
ScmyWZ3_4504_HRSCAF_4601,2872
ScmyWZ3_5067_HRSCAF_5172,2874
ScmyWZ3_1493_HRSCAF_1543,2875
ScmyWZ3_2102_HRSCAF_2165,2875
ScmyWZ3_2676_HRSCAF_2745,2875
ScmyWZ3_1404_HRSCAF_1451,2877
ScmyWZ3_6992_HRSCAF_7125,2878
ScmyWZ3_876_HRSCAF_906,2878
ScmyWZ3_2829_HRSCAF_2899,2879
ScmyWZ3_7586_HRSCAF_7736,2880
ScmyWZ3_1349_HRSCAF_1395,2881
ScmyWZ3_1965_HRSCAF_2022,2881
ScmyWZ3_7233_HRSCAF_7374,2881
ScmyWZ3_2213_HRSCAF_2278,2882
ScmyWZ3_6254_HRSCAF_6372,2882
ScmyWZ3_2585_HRSCAF_2653,2883
ScmyWZ3_3230_HRSCAF_3310,2884
ScmyWZ3_657_HRSCAF_680,2884
ScmyWZ3_302_HRSCAF_315,2888
ScmyWZ3_4495_HRSCAF_4592,2889
ScmyWZ3_5700_HRSCAF_5816,2889
ScmyWZ3_6006_HRSCAF_6124,2889
ScmyWZ3_3850_HRSCAF_3938,2891
ScmyWZ3_5387_HRSCAF_5496,2891
ScmyWZ3_57_HRSCAF_60,2891
ScmyWZ3_862_HRSCAF_891,2891
ScmyWZ3_1535_HRSCAF_1586,2892
ScmyWZ3_5497_HRSCAF_5609,2894
ScmyWZ3_6764_HRSCAF_6892,2894
ScmyWZ3_2689_HRSCAF_2758,2896
ScmyWZ3_5327_HRSCAF_5435,2896
ScmyWZ3_5029_HRSCAF_5134,2898
ScmyWZ3_1169_HRSCAF_1212,2899
ScmyWZ3_4607_HRSCAF_4705,2900
ScmyWZ3_3200_HRSCAF_3279,2902
ScmyWZ3_3497_HRSCAF_3578,2902
ScmyWZ3_2712_HRSCAF_2782,2903
ScmyWZ3_7569_HRSCAF_7719,2903
ScmyWZ3_385_HRSCAF_400,2904
ScmyWZ3_441_HRSCAF_457,2905
ScmyWZ3_3387_HRSCAF_3468,2908
ScmyWZ3_5730_HRSCAF_5847,2908
ScmyWZ3_6908_HRSCAF_7039,2912
ScmyWZ3_6378_HRSCAF_6497,2913
ScmyWZ3_4016_HRSCAF_4106,2915
ScmyWZ3_5688_HRSCAF_5804,2917
ScmyWZ3_4281_HRSCAF_4374,2920
ScmyWZ3_5062_HRSCAF_5167,2925
ScmyWZ3_2984_HRSCAF_3059,2926
ScmyWZ3_1129_HRSCAF_1172,2927
ScmyWZ3_4_HRSCAF_5,2927
ScmyWZ3_1758_HRSCAF_1813,2928
ScmyWZ3_6600_HRSCAF_6725,2928
ScmyWZ3_412_HRSCAF_428,2930
ScmyWZ3_1828_HRSCAF_1884,2932
ScmyWZ3_1659_HRSCAF_1712,2935
ScmyWZ3_2789_HRSCAF_2859,2935
ScmyWZ3_6298_HRSCAF_6416,2935
ScmyWZ3_2443_HRSCAF_2510,2936
ScmyWZ3_3413_HRSCAF_3494,2939
ScmyWZ3_7120_HRSCAF_7257,2939
ScmyWZ3_4087_HRSCAF_4178,2941
ScmyWZ3_6613_HRSCAF_6738,2942
ScmyWZ3_1372_HRSCAF_1418,2944
ScmyWZ3_4078_HRSCAF_4169,2944
ScmyWZ3_878_HRSCAF_908,2944
ScmyWZ3_1178_HRSCAF_1221,2945
ScmyWZ3_2089_HRSCAF_2152,2945
ScmyWZ3_4028_HRSCAF_4118,2945
ScmyWZ3_199_HRSCAF_207,2949
ScmyWZ3_3648_HRSCAF_3732,2949
ScmyWZ3_885_HRSCAF_916,2949
ScmyWZ3_1151_HRSCAF_1194,2950
ScmyWZ3_336_HRSCAF_350,2950
ScmyWZ3_2033_HRSCAF_2094,2951
ScmyWZ3_2433_HRSCAF_2500,2951
ScmyWZ3_5635_HRSCAF_5749,2952
ScmyWZ3_1865_HRSCAF_1921,2954
ScmyWZ3_1366_HRSCAF_1412,2957
ScmyWZ3_2828_HRSCAF_2898,2958
ScmyWZ3_3630_HRSCAF_3713,2960
ScmyWZ3_89_HRSCAF_95,2960
ScmyWZ3_1916_HRSCAF_1973,2961
ScmyWZ3_6792_HRSCAF_6920,2961
ScmyWZ3_1061_HRSCAF_1099,2962
ScmyWZ3_4538_HRSCAF_4635,2963
ScmyWZ3_6284_HRSCAF_6402,2963
ScmyWZ3_7592_HRSCAF_7742,2963
ScmyWZ3_2317_HRSCAF_2382,2964
ScmyWZ3_1011_HRSCAF_1047,2965
ScmyWZ3_107_HRSCAF_113,2965
ScmyWZ3_1542_HRSCAF_1593,2966
ScmyWZ3_7572_HRSCAF_7722,2966
ScmyWZ3_2525_HRSCAF_2593,2973
ScmyWZ3_3463_HRSCAF_3544,2976
ScmyWZ3_1094_HRSCAF_1134,2977
ScmyWZ3_2418_HRSCAF_2485,2979
ScmyWZ3_4309_HRSCAF_4402,2980
ScmyWZ3_5977_HRSCAF_6095,2980
ScmyWZ3_288_HRSCAF_301,2981
ScmyWZ3_1881_HRSCAF_1938,2982
ScmyWZ3_5918_HRSCAF_6036,2982
ScmyWZ3_6512_HRSCAF_6635,2982
ScmyWZ3_951_HRSCAF_984,2984
ScmyWZ3_1256_HRSCAF_1300,2986
ScmyWZ3_3796_HRSCAF_3884,2987
ScmyWZ3_1838_HRSCAF_1894,2988
ScmyWZ3_6968_HRSCAF_7100,2992
ScmyWZ3_4872_HRSCAF_4975,2994
ScmyWZ3_1563_HRSCAF_1614,2995
ScmyWZ3_2263_HRSCAF_2328,2995
ScmyWZ3_1507_HRSCAF_1558,2996
ScmyWZ3_4510_HRSCAF_4607,2997
ScmyWZ3_4694_HRSCAF_4793,2997
ScmyWZ3_5386_HRSCAF_5495,3001
ScmyWZ3_3678_HRSCAF_3763,3003
ScmyWZ3_5776_HRSCAF_5894,3003
ScmyWZ3_2701_HRSCAF_2771,3004
ScmyWZ3_3927_HRSCAF_4016,3004
ScmyWZ3_998_HRSCAF_1033,3004
ScmyWZ3_3074_HRSCAF_3152,3005
ScmyWZ3_3886_HRSCAF_3974,3005
ScmyWZ3_3327_HRSCAF_3408,3007
ScmyWZ3_829_HRSCAF_858,3007
ScmyWZ3_2933_HRSCAF_3007,3008
ScmyWZ3_4636_HRSCAF_4735,3008
ScmyWZ3_4030_HRSCAF_4120,3009
ScmyWZ3_423_HRSCAF_439,3011
ScmyWZ3_5734_HRSCAF_5852,3011
ScmyWZ3_5657_HRSCAF_5772,3013
ScmyWZ3_2678_HRSCAF_2747,3014
ScmyWZ3_5341_HRSCAF_5449,3014
ScmyWZ3_5516_HRSCAF_5629,3015
ScmyWZ3_5390_HRSCAF_5499,3016
ScmyWZ3_3194_HRSCAF_3273,3018
ScmyWZ3_4045_HRSCAF_4135,3018
ScmyWZ3_5359_HRSCAF_5467,3019
ScmyWZ3_2399_HRSCAF_2465,3021
ScmyWZ3_5325_HRSCAF_5433,3021
ScmyWZ3_5454_HRSCAF_5565,3021
ScmyWZ3_5540_HRSCAF_5653,3023
ScmyWZ3_109_HRSCAF_116,3024
ScmyWZ3_2561_HRSCAF_2629,3024
ScmyWZ3_111_HRSCAF_118,3025
ScmyWZ3_2980_HRSCAF_3055,3025
ScmyWZ3_5476_HRSCAF_5587,3026
ScmyWZ3_3533_HRSCAF_3614,3028
ScmyWZ3_1735_HRSCAF_1789,3031
ScmyWZ3_603_HRSCAF_625,3031
ScmyWZ3_5113_HRSCAF_5218,3032
ScmyWZ3_4643_HRSCAF_4742,3033
ScmyWZ3_4340_HRSCAF_4433,3035
ScmyWZ3_3563_HRSCAF_3645,3036
ScmyWZ3_6044_HRSCAF_6162,3037
ScmyWZ3_3594_HRSCAF_3676,3038
ScmyWZ3_3954_HRSCAF_4043,3038
ScmyWZ3_700_HRSCAF_725,3038
ScmyWZ3_7024_HRSCAF_7158,3039
ScmyWZ3_27_HRSCAF_29,3043
ScmyWZ3_2839_HRSCAF_2909,3043
ScmyWZ3_2000_HRSCAF_2058,3044
ScmyWZ3_2119_HRSCAF_2182,3046
ScmyWZ3_2590_HRSCAF_2658,3046
ScmyWZ3_6842_HRSCAF_6970,3048
ScmyWZ3_2510_HRSCAF_2578,3049
ScmyWZ3_3491_HRSCAF_3572,3049
ScmyWZ3_833_HRSCAF_862,3049
ScmyWZ3_1459_HRSCAF_1508,3052
ScmyWZ3_2757_HRSCAF_2827,3053
ScmyWZ3_697_HRSCAF_721,3056
ScmyWZ3_1279_HRSCAF_1325,3057
ScmyWZ3_1317_HRSCAF_1363,3057
ScmyWZ3_2412_HRSCAF_2478,3057
ScmyWZ3_540_HRSCAF_560,3057
ScmyWZ3_1475_HRSCAF_1524,3062
ScmyWZ3_1018_HRSCAF_1055,3065
ScmyWZ3_4589_HRSCAF_4687,3066
ScmyWZ3_2022_HRSCAF_2083,3068
ScmyWZ3_2607_HRSCAF_2675,3068
ScmyWZ3_1353_HRSCAF_1399,3069
ScmyWZ3_1401_HRSCAF_1448,3070
ScmyWZ3_6083_HRSCAF_6201,3072
ScmyWZ3_1708_HRSCAF_1762,3074
ScmyWZ3_5715_HRSCAF_5831,3074
ScmyWZ3_1906_HRSCAF_1963,3077
ScmyWZ3_819_HRSCAF_848,3077
ScmyWZ3_4521_HRSCAF_4618,3079
ScmyWZ3_7148_HRSCAF_7286,3079
ScmyWZ3_2842_HRSCAF_2912,3083
ScmyWZ3_4525_HRSCAF_4622,3083
ScmyWZ3_5570_HRSCAF_5683,3083
ScmyWZ3_5687_HRSCAF_5803,3085
ScmyWZ3_1021_HRSCAF_1059,3090
ScmyWZ3_1418_HRSCAF_1465,3091
ScmyWZ3_6581_HRSCAF_6706,3092
ScmyWZ3_671_HRSCAF_694,3095
ScmyWZ3_953_HRSCAF_986,3096
ScmyWZ3_2129_HRSCAF_2193,3097
ScmyWZ3_2253_HRSCAF_2318,3097
ScmyWZ3_3044_HRSCAF_3120,3097
ScmyWZ3_881_HRSCAF_911,3101
ScmyWZ3_1124_HRSCAF_1166,3104
ScmyWZ3_3123_HRSCAF_3201,3105
ScmyWZ3_4039_HRSCAF_4129,3109
ScmyWZ3_6095_HRSCAF_6213,3109
ScmyWZ3_6300_HRSCAF_6418,3110
ScmyWZ3_75_HRSCAF_81,3110
ScmyWZ3_985_HRSCAF_1019,3110
ScmyWZ3_6333_HRSCAF_6452,3113
ScmyWZ3_2879_HRSCAF_2951,3120
ScmyWZ3_6995_HRSCAF_7128,3120
ScmyWZ3_3364_HRSCAF_3445,3121
ScmyWZ3_4733_HRSCAF_4834,3123
ScmyWZ3_6884_HRSCAF_7015,3125
ScmyWZ3_1854_HRSCAF_1910,3126
ScmyWZ3_2724_HRSCAF_2794,3127
ScmyWZ3_1239_HRSCAF_1283,3130
ScmyWZ3_310_HRSCAF_323,3130
ScmyWZ3_4102_HRSCAF_4193,3131
ScmyWZ3_5169_HRSCAF_5274,3131
ScmyWZ3_5585_HRSCAF_5698,3132
ScmyWZ3_4765_HRSCAF_4866,3133
ScmyWZ3_6838_HRSCAF_6966,3133
ScmyWZ3_2491_HRSCAF_2559,3136
ScmyWZ3_6135_HRSCAF_6253,3136
ScmyWZ3_1187_HRSCAF_1230,3139
ScmyWZ3_6898_HRSCAF_7029,3140
ScmyWZ3_988_HRSCAF_1022,3143
ScmyWZ3_844_HRSCAF_873,3144
ScmyWZ3_3582_HRSCAF_3664,3145
ScmyWZ3_5221_HRSCAF_5327,3145
ScmyWZ3_1713_HRSCAF_1767,3147
ScmyWZ3_2277_HRSCAF_2342,3149
ScmyWZ3_1289_HRSCAF_1335,3150
ScmyWZ3_3800_HRSCAF_3888,3153
ScmyWZ3_592_HRSCAF_613,3155
ScmyWZ3_1889_HRSCAF_1946,3156
ScmyWZ3_1050_HRSCAF_1088,3160
ScmyWZ3_2346_HRSCAF_2412,3160
ScmyWZ3_2462_HRSCAF_2529,3161
ScmyWZ3_4893_HRSCAF_4996,3161
ScmyWZ3_1090_HRSCAF_1129,3162
ScmyWZ3_7108_HRSCAF_7245,3163
ScmyWZ3_982_HRSCAF_1015,3163
ScmyWZ3_7483_HRSCAF_7630,3164
ScmyWZ3_1266_HRSCAF_1311,3165
ScmyWZ3_145_HRSCAF_153,3166
ScmyWZ3_1692_HRSCAF_1746,3166
ScmyWZ3_2841_HRSCAF_2911,3168
ScmyWZ3_1944_HRSCAF_2001,3170
ScmyWZ3_3520_HRSCAF_3601,3170
ScmyWZ3_2287_HRSCAF_2352,3171
ScmyWZ3_6289_HRSCAF_6407,3174
ScmyWZ3_3448_HRSCAF_3529,3175
ScmyWZ3_7659_HRSCAF_7811,3179
ScmyWZ3_802_HRSCAF_830,3180
ScmyWZ3_577_HRSCAF_598,3181
ScmyWZ3_3346_HRSCAF_3427,3182
ScmyWZ3_4678_HRSCAF_4777,3183
ScmyWZ3_1262_HRSCAF_1306,3184
ScmyWZ3_6338_HRSCAF_6457,3184
ScmyWZ3_1621_HRSCAF_1673,3185
ScmyWZ3_460_HRSCAF_476,3186
ScmyWZ3_7091_HRSCAF_7228,3186
ScmyWZ3_5848_HRSCAF_5966,3189
ScmyWZ3_774_HRSCAF_802,3189
ScmyWZ3_3700_HRSCAF_3785,3191
ScmyWZ3_4186_HRSCAF_4277,3191
ScmyWZ3_638_HRSCAF_660,3192
ScmyWZ3_6939_HRSCAF_7071,3192
ScmyWZ3_6206_HRSCAF_6324,3193
ScmyWZ3_3095_HRSCAF_3173,3195
ScmyWZ3_4791_HRSCAF_4893,3196
ScmyWZ3_379_HRSCAF_394,3197
ScmyWZ3_1443_HRSCAF_1492,3198
ScmyWZ3_2402_HRSCAF_2468,3198
ScmyWZ3_2580_HRSCAF_2648,3201
ScmyWZ3_4222_HRSCAF_4313,3201
ScmyWZ3_541_HRSCAF_561,3201
ScmyWZ3_6_HRSCAF_7,3202
ScmyWZ3_5888_HRSCAF_6006,3205
ScmyWZ3_633_HRSCAF_655,3209
ScmyWZ3_6709_HRSCAF_6837,3209
ScmyWZ3_3018_HRSCAF_3093,3213
ScmyWZ3_2270_HRSCAF_2335,3215
ScmyWZ3_4333_HRSCAF_4426,3215
ScmyWZ3_5803_HRSCAF_5921,3217
ScmyWZ3_7109_HRSCAF_7246,3220
ScmyWZ3_1186_HRSCAF_1229,3221
ScmyWZ3_1225_HRSCAF_1269,3223
ScmyWZ3_639_HRSCAF_661,3223
ScmyWZ3_842_HRSCAF_871,3223
ScmyWZ3_356_HRSCAF_371,3224
ScmyWZ3_5280_HRSCAF_5387,3224
ScmyWZ3_284_HRSCAF_296,3226
ScmyWZ3_1752_HRSCAF_1807,3234
ScmyWZ3_6002_HRSCAF_6120,3237
ScmyWZ3_2573_HRSCAF_2641,3239
ScmyWZ3_2946_HRSCAF_3020,3239
ScmyWZ3_4965_HRSCAF_5070,3239
ScmyWZ3_3142_HRSCAF_3221,3244
ScmyWZ3_1113_HRSCAF_1154,3245
ScmyWZ3_2374_HRSCAF_2440,3246
ScmyWZ3_773_HRSCAF_801,3246
ScmyWZ3_1840_HRSCAF_1896,3247
ScmyWZ3_586_HRSCAF_607,3247
ScmyWZ3_1228_HRSCAF_1272,3250
ScmyWZ3_2674_HRSCAF_2742,3250
ScmyWZ3_12_HRSCAF_13,3252
