gene_id	chr	start	stop	gene
ENSMUSG00000024295	17	32950961	32965718	Cyp4f41-ps
ENSMUSG00000088326	17	32956610	32956884	Gm25667
ENSMUSG00000053600	17	32965814	32979233	Zfp472
ENSMUSG00000053390	17	32993129	33005457	Zfp952
ENSMUSG00000067430	17	33016863	33033402	Zfp763
ENSMUSG00000023350	17	33064143	33068058	4921501E09Rik
ENSMUSG00000067424	17	33089310	33110705	Zfp563
ENSMUSG00000048602	17	33113351	33139683	Morc2b
ENSMUSG00000094891	17	33168447	33180753	Olfr55
ENSMUSG00000093884	17	33191302	33202506	Olfr239
ENSMUSG00000096169	17	33211206	33221690	Olfr1564
ENSMUSG00000094441	17	33239718	33255145	Zfp955a
ENSMUSG00000054666	17	33264676	33275644	Olfr63
ENSMUSG00000096910	17	33289544	33307241	Zfp955b
ENSMUSG00000091515	17	33305039	33305745	Zfp422-ps
ENSMUSG00000003929	17	33329342	33358878	Zfp81
ENSMUSG00000055240	17	33360507	33394641	Zfp101
ENSMUSG00000092519	17	33432896	33434268	Actl9
ENSMUSG00000117495	17	33467866	33468602	CT030734.1
ENSMUSG00000024299	17	33524204	33553782	Adamts10
ENSMUSG00000024300	17	33555707	33607764	Myo1f
ENSMUSG00000073423	17	33629090	33631779	Zfp414
ENSMUSG00000092412	17	33630759	33645705	Gm20507
ENSMUSG00000032739	17	33638056	33645706	Pram1
ENSMUSG00000059208	17	33646233	33686860	Hnrnpm
ENSMUSG00000079557	17	33685692	33718670	March2
ENSMUSG00000089189	17	33729509	33729584	Gm22943
ENSMUSG00000077450	17	33742484	33760530	Rab11b
ENSMUSG00000090952	17	33759992	33761870	Gm17251
ENSMUSG00000002289	17	33773750	33781830	Angptl4
ENSMUSG00000092602	17	33783340	33785724	4931413I07Rik
ENSMUSG00000042099	17	33810519	33822918	Kank3
ENSMUSG00000067288	17	33819027	33824562	Rps28
ENSMUSG00000041881	17	33824572	33838317	Ndufa7
ENSMUSG00000002308	17	33843091	33849774	Cd320
ENSMUSG00000092571	17	33861302	33864228	Gm4134
ENSMUSG00000115113	17	33873837	33874082	Gm7029
ENSMUSG00000079553	17	33875659	33890661	Kifc1
ENSMUSG00000098621	17	33886676	33886733	Gm27740
ENSMUSG00000092349	17	33905135	33906675	Platr17
ENSMUSG00000092564	17	33908044	33909317	BC051226
ENSMUSG00000002307	17	33909414	33915590	Daxx
ENSMUSG00000024308	17	33915899	33929292	Tapbp
ENSMUSG00000051390	17	33915904	33919325	Zbtb22
ENSMUSG00000101438	17	33919279	33920485	Gm19412
ENSMUSG00000041354	17	33929543	33937687	Rgl2
ENSMUSG00000024309	17	33938821	33940343	Pfdn6
ENSMUSG00000117603	17	33939069	33939424	CR974462.1
ENSMUSG00000024312	17	33940660	33949697	Wdr46
ENSMUSG00000067370	17	33949909	33951488	B3galt4
ENSMUSG00000008668	17	33951999	33956001	Rps18
ENSMUSG00000024319	17	33955812	33967035	Vps52
ENSMUSG00000084601	17	33959663	33959767	Gm23111
ENSMUSG00000067203	17	33974659	33978827	H2-K2
ENSMUSG00000092512	17	33980483	33980758	Gm4152
ENSMUSG00000118084	17	33981494	33982777	CR974462.6
ENSMUSG00000061232	17	33996017	34000347	H2-K1
ENSMUSG00000118082	17	34017040	34017294	CR974462.5
ENSMUSG00000024325	17	34020792	34024680	Ring1
ENSMUSG00000092338	17	34024966	34025070	Gm26940
ENSMUSG00000065555	17	34024983	34025092	Mir219a-1
ENSMUSG00000105964	17	34025012	34025071	Mir219c
ENSMUSG00000073422	17	34026033	34028060	H2-Ke6
ENSMUSG00000092595	17	34026034	34031580	Gm20427
ENSMUSG00000024327	17	34028269	34031682	Slc39a7
ENSMUSG00000039656	17	34031812	34038399	Rxrb
ENSMUSG00000024330	17	34039437	34066685	Col11a2
ENSMUSG00000092383	17	34073762	34076167	H2-Pb
ENSMUSG00000098197	17	34083843	34095309	BC051537
ENSMUSG00000098241	17	34084601	34085823	H2-Pa
ENSMUSG00000024334	17	34092340	34095234	H2-Oa
ENSMUSG00000117772	17	34099929	34109823	CR974462.2
ENSMUSG00000024335	17	34112023	34122634	Brd2
ENSMUSG00000037649	17	34119541	34139101	H2-DMa
ENSMUSG00000117829	17	34120568	34121158	CR974462.3
ENSMUSG00000118026	17	34127920	34129410	CR974462.4
ENSMUSG00000092246	17	34132978	34133614	Gm20493
ENSMUSG00000037548	17	34143307	34151555	H2-DMb2
ENSMUSG00000079547	17	34153072	34160230	H2-DMb1
ENSMUSG00000096727	17	34181987	34187764	Psmb9
ENSMUSG00000037321	17	34187553	34197225	Tap1
ENSMUSG00000024338	17	34197721	34201454	Psmb8
ENSMUSG00000092550	17	34199316	34205449	Gm20496
ENSMUSG00000024339	17	34203527	34216321	Tap2
ENSMUSG00000081512	17	34211312	34214459	Gm15821
ENSMUSG00000041538	17	34238903	34254414	H2-Ob
ENSMUSG00000073421	17	34257689	34269419	H2-Ab1
ENSMUSG00000036594	17	34282744	34287823	H2-Aa
ENSMUSG00000092415	17	34293073	34308070	Gm20513
ENSMUSG00000060586	17	34305867	34316674	H2-Eb1
ENSMUSG00000067341	17	34325665	34341412	H2-Eb2
ENSMUSG00000036322	17	34341959	34344645	H2-Ea-ps
ENSMUSG00000024340	17	34354822	34369495	Btnl2
ENSMUSG00000062638	17	34377132	34386028	Btnl1
ENSMUSG00000082103	17	34389345	34402018	Gm15320
ENSMUSG00000083522	17	34392403	34392690	Gm15321
ENSMUSG00000057246	17	34398820	34460734	BC051142
ENSMUSG00000058435	17	34466562	34477318	Btnl4
ENSMUSG00000083369	17	34480763	34481119	Gm15332
ENSMUSG00000073420	17	34488070	34497429	Btnl5-ps
ENSMUSG00000083020	17	34501107	34501491	Gm15331
ENSMUSG00000092618	17	34507804	34517352	Btnl6
ENSMUSG00000083441	17	34521750	34521904	Gm15329
ENSMUSG00000061728	17	34532877	34547651	Btnl7-ps
ENSMUSG00000015468	17	34564268	34588503	Notch4
ENSMUSG00000092406	17	34567730	34568137	Gm20462
ENSMUSG00000034786	17	34589806	34591754	Gpsm3
ENSMUSG00000034673	17	34591266	34597400	Pbx2
ENSMUSG00000015452	17	34597862	34600936	Ager
ENSMUSG00000015478	17	34601091	34603690	Rnf5
ENSMUSG00000092395	17	34601151	34601576	Gm20463
ENSMUSG00000034254	17	34604262	34613449	Agpat1
ENSMUSG00000015467	17	34613349	34615971	Egfl8
ENSMUSG00000092176	17	34614484	34627349	Gm20460
ENSMUSG00000015474	17	34616662	34628510	Ppt2
ENSMUSG00000015476	17	34629533	34633126	Prrt1
ENSMUSG00000092525	17	34640846	34643977	Gm20461
ENSMUSG00000033739	17	34644764	34646324	Fkbpl
ENSMUSG00000015461	17	34647146	34655074	Atf6b
ENSMUSG00000033327	17	34670535	34719815	Tnxb
ENSMUSG00000095142	17	34687696	34687802	Gm24389
ENSMUSG00000092471	17	34719813	34722252	Cyp21a2-ps
ENSMUSG00000073418	17	34728380	34743882	C4b
ENSMUSG00000092202	17	34744753	34747154	Stk19-ps1
ENSMUSG00000092543	17	34769833	34771228	Skiv2l-ps1
ENSMUSG00000098809	17	34770579	34770645	Gm27471
ENSMUSG00000092200	17	34771395	34801623	Tnxa
ENSMUSG00000024365	17	34801348	34804561	Cyp21a1
ENSMUSG00000015451	17	34809092	34823464	C4a
ENSMUSG00000061207	17	34823993	34836945	Stk19
ENSMUSG00000040482	17	34837019	34839233	Dxo
ENSMUSG00000040356	17	34839228	34850210	Skiv2l
ENSMUSG00000098458	17	34841809	34841871	Mir6971
ENSMUSG00000098460	17	34845101	34845167	Mir6970
ENSMUSG00000024369	17	34850391	34856372	Nelfe
ENSMUSG00000090231	17	34856374	34862518	Cfb
ENSMUSG00000092511	17	34856412	34882042	Gm20547
ENSMUSG00000098445	17	34857569	34857632	Mir6972
ENSMUSG00000024371	17	34862604	34898265	C2
ENSMUSG00000049823	17	34879483	34896867	Zbtb12
ENSMUSG00000013787	17	34898469	34914052	Ehmt2
ENSMUSG00000007034	17	34914466	34930436	Slc44a4
ENSMUSG00000007038	17	34931253	34935953	Neu1
ENSMUSG00000092203	17	34950238	34952471	1110038B12Rik
ENSMUSG00000093009	17	34950952	34951017	Snord52
ENSMUSG00000092687	17	34952013	34952075	Gm25744
ENSMUSG00000092557	17	34954328	34954712	Gm8696
ENSMUSG00000090877	17	34956436	34959238	Hspa1b
ENSMUSG00000091971	17	34969190	34972156	Hspa1a
ENSMUSG00000092609	17	34969912	34972136	Gm20481
ENSMUSG00000007033	17	34972703	34979285	Hspa1l
ENSMUSG00000073415	17	34976899	34981788	Gm10501
ENSMUSG00000007050	17	34981862	34985891	Lsm2
ENSMUSG00000007029	17	35000987	35016322	Vars
ENSMUSG00000007030	17	35016579	35026741	Vwa7
ENSMUSG00000036185	17	35025959	35028016	Sapcd1
ENSMUSG00000007035	17	35028605	35046745	Msh5
ENSMUSG00000096022	17	35049218	35049321	Gm23421
ENSMUSG00000007041	17	35049966	35058749	Clic1
ENSMUSG00000007039	17	35059035	35062095	Ddah2
ENSMUSG00000073414	17	35062693	35066184	Mpig6b
ENSMUSG00000092586	17	35065388	35070050	Ly6g6c
ENSMUSG00000073413	17	35071443	35078065	Ly6g6d
ENSMUSG00000013766	17	35076902	35078804	Ly6g6e
ENSMUSG00000034923	17	35080480	35085610	Ly6g6f
ENSMUSG00000007036	17	35089263	35102987	Abhd16a
ENSMUSG00000034482	17	35108279	35111991	Ly6g5c
ENSMUSG00000043807	17	35113948	35115428	Ly6g5b
ENSMUSG00000024387	17	35116196	35122053	Csnk2b
ENSMUSG00000092417	17	35121455	35124814	Gpank1
ENSMUSG00000092241	17	35122738	35126440	Gm20522
ENSMUSG00000043311	17	35126373	35128855	D17H6S53E
ENSMUSG00000024391	17	35128997	35132050	Apom
ENSMUSG00000024392	17	35135178	35147322	Bag6
ENSMUSG00000024393	17	35149076	35164897	Prrc2a
ENSMUSG00000064853	17	35162563	35162696	Gm23442
ENSMUSG00000090936	17	35165119	35167186	Gm17705
ENSMUSG00000024397	17	35170991	35176068	Aif1
ENSMUSG00000086076	17	35180535	35184662	Ncr3-ps
ENSMUSG00000073412	17	35185095	35188439	Lst1
ENSMUSG00000024399	17	35194439	35196320	Ltb
ENSMUSG00000098291	17	35194972	35195049	Mir6973a
ENSMUSG00000024401	17	35199381	35202007	Tnf
ENSMUSG00000024402	17	35203165	35205351	Lta
ENSMUSG00000099006	17	35204475	35204557	Mir6974
ENSMUSG00000042419	17	35220175	35235792	Nfkbil1
ENSMUSG00000081650	17	35220834	35224134	Gm16181
ENSMUSG00000024403	17	35233660	35238767	Atp6v1g2
ENSMUSG00000019432	17	35241746	35253707	Ddx39b
ENSMUSG00000075770	17	35242678	35242754	Gm22589
ENSMUSG00000098499	17	35244075	35244135	Mir6975
ENSMUSG00000065273	17	35247175	35247250	Gm25128
ENSMUSG00000098269	17	35251289	35251405	Mir8094
ENSMUSG00000073411	17	35262730	35267499	H2-D1
ENSMUSG00000092444	17	35278176	35279414	Gm18733
ENSMUSG00000092438	17	35304206	35306317	Gm18734
ENSMUSG00000079507	17	35320405	35325099	H2-Q1
ENSMUSG00000091655	17	35335909	35336292	Gm8741
ENSMUSG00000091705	17	35342242	35346762	H2-Q2
ENSMUSG00000092253	17	35358989	35359972	H2-Q3
ENSMUSG00000079505	17	35377021	35380292	Gm11131
ENSMUSG00000035929	17	35379617	35385290	H2-Q4
ENSMUSG00000055413	17	35394126	35397800	H2-Q5
ENSMUSG00000092560	17	35400799	35403727	Gm8750
ENSMUSG00000073409	17	35424850	35430055	H2-Q6
ENSMUSG00000060550	17	35439155	35443773	H2-Q7
ENSMUSG00000092278	17	35445856	35448926	Gm8752
ENSMUSG00000067235	17	35470089	35474563	H2-Q10
ENSMUSG00000024406	17	35506018	35510772	Pou5f1
ENSMUSG00000093516	17	35509077	35510551	Gm19553
ENSMUSG00000050410	17	35512734	35516824	Tcf19
ENSMUSG00000040312	17	35517100	35531015	Cchcr1
ENSMUSG00000024409	17	35533201	35534647	Psors1c2
ENSMUSG00000039518	17	35552128	35557180	Cdsn
ENSMUSG00000092409	17	35561923	35562118	Gm9613
ENSMUSG00000039269	17	35567450	35568952	2300002M23Rik
ENSMUSG00000090509	17	35601549	35650571	Sfta2
ENSMUSG00000090588	17	35617923	35626637	Gm9573
ENSMUSG00000073408	17	35635752	35643695	Mucl3
ENSMUSG00000092389	17	35651828	35660367	Gm20483
ENSMUSG00000038838	17	35655634	35667592	Vars2
ENSMUSG00000001524	17	35667730	35673739	Gtf2h4
ENSMUSG00000003534	17	35681567	35704621	Ddr1
ENSMUSG00000093921	17	35699203	35699309	Gm23864
ENSMUSG00000086867	17	35703896	35708244	Gm4577
ENSMUSG00000092219	17	35737734	35739806	Gm20443
ENSMUSG00000092600	17	35743323	35764191	Gm20442
ENSMUSG00000092171	17	35772450	35780687	4833427F10Rik
ENSMUSG00000003541	17	35821684	35822923	Ier3
ENSMUSG00000059714	17	35823230	35832791	Flot1
ENSMUSG00000001525	17	35833921	35838306	Tubb5
ENSMUSG00000061607	17	35841515	35859670	Mdc1
ENSMUSG00000087443	17	35860918	35866886	Ppp1r18os
ENSMUSG00000059791	17	35861318	35865402	Nrm
ENSMUSG00000034595	17	35865593	35875596	Ppp1r18
ENSMUSG00000098716	17	35868302	35868397	Gm28033
ENSMUSG00000024422	17	35879819	35892670	Dhx16
ENSMUSG00000050705	17	35892677	35897431	2310061I04Rik
ENSMUSG00000084998	17	35896946	35912215	Gm16279
ENSMUSG00000024426	17	35897595	35910075	Atat1
ENSMUSG00000024436	17	35910379	35916389	Mrps18b
ENSMUSG00000039220	17	35916434	35932283	Ppp1r10
ENSMUSG00000084751	17	35917889	35917969	Mir1894
ENSMUSG00000049832	17	35935624	35935950	Rbx1-ps
ENSMUSG00000092284	17	35947246	35952297	Gm8801
ENSMUSG00000038762	17	35956819	35969761	Abcf1
ENSMUSG00000077931	17	35960730	35960814	Mir877
ENSMUSG00000038500	17	35972541	35980236	Prr3
ENSMUSG00000024429	17	35979851	35989462	Gnl1
ENSMUSG00000092604	17	35991867	35993738	Gm20508
ENSMUSG00000092368	17	35994453	36038435	A930015D03Rik
ENSMUSG00000053835	17	36005695	36020560	H2-T24
ENSMUSG00000067212	17	36029773	36032855	H2-T23
ENSMUSG00000056116	17	36037128	36042747	H2-T22
ENSMUSG00000073407	17	36042961	36058645	Gm6034
ENSMUSG00000079492	17	36055816	36058371	Gm11127
ENSMUSG00000091373	17	36066108	36067753	Gm8810
ENSMUSG00000073406	17	36080115	36084223	H2-Bl
ENSMUSG00000092304	17	36094181	36094763	Gm20530
ENSMUSG00000092224	17	36094968	36096805	Gm8815
ENSMUSG00000073405	17	36109234	36111658	H2-T-ps
ENSMUSG00000092243	17	36109719	36129425	Gm7030
ENSMUSG00000092365	17	36111426	36117121	BC023719
ENSMUSG00000079491	17	36115876	36121465	H2-T10
ENSMUSG00000092277	17	36121678	36129692	Gm19684
ENSMUSG00000073980	17	36137188	36139105	Gm9574
ENSMUSG00000073403	17	36141758	36145923	Gm10499
ENSMUSG00000038311	17	36145018	36163176	2410017I17Rik
ENSMUSG00000092366	17	36156531	36162079	Gm17782
ENSMUSG00000092289	17	36157988	36158534	Gm6659
ENSMUSG00000073402	17	36164443	36168537	Gm8909
ENSMUSG00000092474	17	36167982	36171805	Gm20478
ENSMUSG00000092374	17	36179114	36179657	Gm6623
ENSMUSG00000092480	17	36182196	36182430	Gm20495
ENSMUSG00000054128	17	36185572	36190287	H2-T3
ENSMUSG00000092240	17	36194596	36194811	Gm4246
ENSMUSG00000092306	17	36197570	36198513	Gm20447
ENSMUSG00000092457	17	36201996	36206339	Gm8835
ENSMUSG00000092265	17	36210276	36211184	Gm5682
ENSMUSG00000092362	17	36213417	36216412	Gm20392
ENSMUSG00000101932	17	36226023	36226271	Gm10074
ENSMUSG00000092428	17	36226815	36227024	Gm20545
ENSMUSG00000101756	17	36228925	36228964	Gm29402
ENSMUSG00000092612	17	36229469	36230026	Gm18604
ENSMUSG00000092363	17	36237254	36237359	Gm20391
ENSMUSG00000084750	17	36241789	36242106	Gm22453
ENSMUSG00000092502	17	36248636	36248948	Gm4252
ENSMUSG00000092392	17	36248821	36253679	Gm20546
ENSMUSG00000092317	17	36252117	36252386	Gm6633
ENSMUSG00000024446	17	36255645	36258069	Rpp21
ENSMUSG00000045409	17	36258873	36272247	Trim39
ENSMUSG00000023083	17	36284227	36286490	H2-M10.2
ENSMUSG00000024448	17	36322858	36326155	H2-M10.1
ENSMUSG00000058124	17	36365003	36368417	H2-M10.3
ENSMUSG00000092555	17	36397444	36398517	Stk-ps1
ENSMUSG00000092508	17	36407439	36409549	H2-M10.5-ps1
ENSMUSG00000092231	17	36435903	36436270	Lgals1-ps1
ENSMUSG00000092437	17	36444177	36444749	Rpl9-ps9
ENSMUSG00000044538	17	36452294	36453253	Obox3-ps8
ENSMUSG00000048231	17	36458917	36462334	H2-M10.4
ENSMUSG00000092290	17	36500360	36501581	Gm20452
ENSMUSG00000092493	17	36507180	36508952	Gm20451
ENSMUSG00000092296	17	36534281	36534501	Gm20454
ENSMUSG00000092414	17	36545888	36546113	Gm20453
ENSMUSG00000037537	17	36547075	36549250	H2-M11
ENSMUSG00000092332	17	36558621	36561668	Gm8868
ENSMUSG00000092606	17	36597898	36598044	Gm20450
ENSMUSG00000067201	17	36639285	36642666	H2-M9
ENSMUSG00000092485	17	36657056	36657626	Rpl9-ps5
ENSMUSG00000037334	17	36670008	36672219	H2-M1
ENSMUSG00000092298	17	36701629	36703209	Gm8877
ENSMUSG00000092377	17	36703775	36704203	Gm20549
ENSMUSG00000092172	17	36705724	36706847	Gm20523
ENSMUSG00000092343	17	36723234	36723281	Gm20525
ENSMUSG00000092435	17	36723948	36724275	Gm20526
ENSMUSG00000092521	17	36732642	36734751	Gm4271
ENSMUSG00000092385	17	36752513	36753979	Gm20401
ENSMUSG00000092460	17	36759857	36762423	Gm8878
ENSMUSG00000037246	17	36772910	36776234	H2-M10.5
ENSMUSG00000037130	17	36812171	36815564	H2-M10.6
ENSMUSG00000024457	17	36837134	36859398	Trim26
ENSMUSG00000065651	17	36842226	36842352	Gm25973
ENSMUSG00000050747	17	36860691	36867210	Trim15
ENSMUSG00000073400	17	36869574	36877833	Trim10
ENSMUSG00000073399	17	36881598	36890123	Trim40
ENSMUSG00000058063	17	36898118	36910214	Trim31
ENSMUSG00000092239	17	36923792	36933432	1700031A10Rik
ENSMUSG00000036492	17	36942918	36947986	Rnf39
ENSMUSG00000036398	17	36948356	36951741	Ppp1r11
ENSMUSG00000036315	17	36954356	36958559	Znrd1
ENSMUSG00000036214	17	36958592	36965625	Znrd1as
ENSMUSG00000099318	17	36964357	36964432	Gm27735
ENSMUSG00000083534	17	36969195	36971396	H2-M6-ps
ENSMUSG00000064308	17	36977701	36981237	2410137M14Rik
ENSMUSG00000024459	17	36984061	36989537	H2-M5
ENSMUSG00000036036	17	37001163	37010635	Zfp57
ENSMUSG00000076439	17	37010743	37023398	Mog
ENSMUSG00000088819	17	37015343	37015590	Gm22388
ENSMUSG00000024462	17	37045966	37075067	Gabbr1
ENSMUSG00000056600	17	37083871	37088499	Olfr90
ENSMUSG00000095377	17	37090618	37098278	Olfr91
ENSMUSG00000096477	17	37110512	37120088	Olfr92
ENSMUSG00000092339	17	37113855	37114448	Gm4831
ENSMUSG00000092223	17	37130909	37131575	Gm19807
ENSMUSG00000091601	17	37140423	37161494	Olfr93
ENSMUSG00000092408	17	37164373	37164969	Vhl-ps1
ENSMUSG00000090556	17	37168313	37185730	Olfr753-ps1
ENSMUSG00000092270	17	37175854	37176772	Gm7031
ENSMUSG00000035186	17	37193892	37196095	Ubd
ENSMUSG00000043827	17	37196425	37200994	Olfr94
ENSMUSG00000049561	17	37207950	37213118	Olfr95
ENSMUSG00000064121	17	37220146	37226673	Olfr96
ENSMUSG00000058802	17	37230963	37237330	Olfr97
ENSMUSG00000092591	17	37246961	37263064	Gm20429
ENSMUSG00000092340	17	37249430	37250891	Olfr754-ps1
ENSMUSG00000063660	17	37262711	37263749	Olfr98
ENSMUSG00000084425	17	37267076	37267238	Gm25104
ENSMUSG00000016206	17	37270220	37274484	H2-M3
ENSMUSG00000092556	17	37276648	37278105	Olfr755-ps1
ENSMUSG00000061972	17	37279043	37283460	Olfr99
ENSMUSG00000092524	17	37285142	37286069	Olfr756-ps1
ENSMUSG00000092077	17	37297556	37304313	Olfr101
ENSMUSG00000091531	17	37311795	37317054	Olfr102
ENSMUSG00000049618	17	37334303	37339698	Olfr103
ENSMUSG00000095858	17	37359582	37363993	Olfr104-ps
ENSMUSG00000092542	17	37376812	37377224	Olfr757-ps1
ENSMUSG00000094884	17	37379033	37386208	Olfr105-ps
ENSMUSG00000092396	17	37387378	37388218	Olfr758-ps1
ENSMUSG00000095603	17	37390393	37396252	Olfr106-ps
ENSMUSG00000063188	17	37399226	37407477	Olfr107
ENSMUSG00000092568	17	37407834	37408533	Olfr759-ps1
ENSMUSG00000092477	17	37413142	37415123	Gm18808
ENSMUSG00000059687	17	37445480	37446517	Olfr108
ENSMUSG00000092601	17	37451433	37452230	Olfr760-ps1
ENSMUSG00000029184	17	37458916	37471590	Olfr109
ENSMUSG00000016283	17	37480851	37483552	H2-M2
ENSMUSG00000090894	17	37492468	37500207	Olfr110
ENSMUSG00000090675	17	37508030	37532449	Olfr111
ENSMUSG00000051611	17	37561668	37569451	Olfr112
ENSMUSG00000092292	17	37573877	37577663	Olfr113
ENSMUSG00000062629	17	37589233	37592743	Olfr114
ENSMUSG00000109188	17	37608886	37609509	Gm18213
ENSMUSG00000092413	17	37608940	37627109	Olfr115
ENSMUSG00000061336	17	37620577	37627199	Olfr116
ENSMUSG00000095286	17	37657600	37663782	Olfr117
ENSMUSG00000080990	17	37666988	37673476	Olfr118
ENSMUSG00000059964	17	37696564	37702124	Olfr119
ENSMUSG00000067189	17	37713552	37713924	Gm7335
ENSMUSG00000063994	17	37721808	37727220	Olfr120
ENSMUSG00000060017	17	37748855	37753169	Olfr121
ENSMUSG00000083947	17	37768607	37773749	Olfr122
ENSMUSG00000109185	17	37779000	37779942	Gm18268
ENSMUSG00000045202	17	37793529	37798134	Olfr123
ENSMUSG00000044985	17	37799888	37808617	Olfr124
ENSMUSG00000050613	17	37832949	37838490	Olfr125
ENSMUSG00000092269	17	37840310	37842929	Gm9577
ENSMUSG00000109212	17	37847483	37852057	Olfr126
ENSMUSG00000092458	17	37860807	37861743	Gm18737
ENSMUSG00000092468	17	37885374	37886031	Gm18520
ENSMUSG00000058114	17	37900437	37906795	Olfr127
ENSMUSG00000059030	17	37920548	37926801	Olfr128
ENSMUSG00000092295	17	37937366	37940788	Gm20543
ENSMUSG00000092513	17	37943020	37943391	Gm20542
ENSMUSG00000092186	17	37947192	37947685	Gm5967
ENSMUSG00000109376	17	37952051	37953079	Olfr761
ENSMUSG00000092213	17	37974644	37975293	Gm18522
ENSMUSG00000092390	17	38009647	38012396	Gm20541
ENSMUSG00000081724	17	38050857	38060079	Olfr129
ENSMUSG00000094878	17	38063921	38072790	Olfr130
ENSMUSG00000092461	17	38079620	38080481	Gm18833
ENSMUSG00000043312	17	38081624	38088693	Olfr131
ENSMUSG00000067186	17	38129863	38134526	Olfr132
ENSMUSG00000063240	17	38145281	38151269	Olfr133
ENSMUSG00000096009	17	38171388	38176578	Olfr134
ENSMUSG00000057801	17	38204335	38210915	Olfr135
ENSMUSG00000057443	17	38261035	38276410	Olfr138
ENSMUSG00000054940	17	38303527	38307570	Olfr137
ENSMUSG00000092615	17	38313304	38315011	Olfr762-ps1
ENSMUSG00000096840	17	38329831	38336643	Olfr136
ENSMUSG00000117177	17	38379708	38379914	AC127361.2
ENSMUSG00000117135	17	38392041	38393421	AC127361.1
ENSMUSG00000092322	17	38416474	38420185	Esp36
ENSMUSG00000092566	17	38443006	38443135	Gm20409
ENSMUSG00000092316	17	38478234	38478914	Gm6726
ENSMUSG00000117127	17	38524456	38524755	AC126449.1
ENSMUSG00000092244	17	38554192	38560621	Esp34
ENSMUSG00000117214	17	38591317	38594692	AC134471.2
ENSMUSG00000117213	17	38609071	38609367	AC134471.1
ENSMUSG00000092342	17	38639447	38645653	Esp31
ENSMUSG00000117273	17	38719192	38721493	AC134471.3
ENSMUSG00000117331	17	38752432	38752729	AC142213.5
ENSMUSG00000117260	17	38769144	38770914	AC142213.3
ENSMUSG00000117067	17	38802498	38808115	AC142213.1
ENSMUSG00000117151	17	38830842	38832328	AC142213.2
ENSMUSG00000117293	17	38853507	38856838	AC142213.4
ENSMUSG00000117043	17	38876927	38877070	AC161261.2
ENSMUSG00000117196	17	38887755	38889225	AC161261.3
ENSMUSG00000117330	17	38889494	38889580	AC161261.4
ENSMUSG00000117005	17	38926257	38930249	AC161261.1
ENSMUSG00000117021	17	39029464	39029585	AC127274.1
ENSMUSG00000095625	17	39036695	39040227	Esp24
ENSMUSG00000094168	17	39042634	39043341	Gm21903
ENSMUSG00000096697	17	39073691	39077037	Esp23
ENSMUSG00000117311	17	39095334	39097151	Esp22
ENSMUSG00000117207	17	39113387	39115485	AC127274.2
ENSMUSG00000117240	17	39117996	39120003	AC127274.3
ENSMUSG00000117277	17	39177543	39179775	AC127274.4
ENSMUSG00000117236	17	39252755	39258236	AC125339.1
ENSMUSG00000117267	17	39377211	39377408	AC138310.2
ENSMUSG00000094024	17	39406359	39410992	Esp18
ENSMUSG00000117024	17	39436912	39439419	AC138310.1
ENSMUSG00000095880	17	39460330	39460439	Gm26429
ENSMUSG00000096345	17	39536142	39540847	Esp16
ENSMUSG00000117165	17	39636968	39637144	AC123659.1
ENSMUSG00000095104	17	39640954	39645666	Esp15
ENSMUSG00000117319	17	39811786	39812022	CT010467.2
ENSMUSG00000097971	17	39843013	39846341	Gm26917
ENSMUSG00000106106	17	39846353	39848827	CT010467.1
ENSMUSG00000098178	17	39846958	39848788	Gm42418
ENSMUSG00000105361	17	39847113	39848035	AY036118
ENSMUSG00000117201	17	39920516	39920734	AC188608.1
ENSMUSG00000095886	17	39950520	39955287	Esp38
ENSMUSG00000095188	17	40051904	40052013	Gm26376
ENSMUSG00000117136	17	40095450	40100099	AC192777.2
ENSMUSG00000045842	17	40115358	40116326	Tgif2-ps2
ENSMUSG00000117125	17	40129159	40131607	AC192777.1
ENSMUSG00000117307	17	40187675	40187893	AC192777.3
ENSMUSG00000031233	17	40207015	40208640	Pgk2
ENSMUSG00000025433	17	40221777	40242288	Crisp3
ENSMUSG00000025431	17	40293758	40319207	Crisp1
ENSMUSG00000117162	17	40418667	40418825	AC162805.5
ENSMUSG00000117095	17	40433866	40434787	AC162805.4
ENSMUSG00000117073	17	40449276	40449348	AC162805.3
ENSMUSG00000117215	17	40451287	40451656	AC162805.6
ENSMUSG00000117302	17	40453694	40454366	AC162805.7
ENSMUSG00000117017	17	40462096	40470817	AC162805.1
ENSMUSG00000117020	17	40487473	40489700	AC162805.2
ENSMUSG00000117057	17	40499770	40516810	AC161605.1
ENSMUSG00000090747	17	40520022	40530421	Esp8
ENSMUSG00000117265	17	40520157	40525059	AC161605.4
ENSMUSG00000117230	17	40552598	40552855	AC161605.3
ENSMUSG00000117142	17	40554729	40557393	AC161605.2
ENSMUSG00000090897	17	40561507	40579549	Gm44501
ENSMUSG00000092043	17	40561507	40565627	Esp6
ENSMUSG00000117190	17	40576593	40579049	Gm44501
ENSMUSG00000095540	17	40598594	40602618	Esp4
ENSMUSG00000093957	17	40632075	40637060	Esp3
ENSMUSG00000117279	17	40698070	40700207	AC135084.1
ENSMUSG00000073396	17	40727120	40731782	Esp1
ENSMUSG00000023930	17	40764020	40807003	Crisp2
ENSMUSG00000023926	17	40811126	40840754	Rhag
